elev,shp,rie,elb,time,date
17.35,-63.87,666.0,19.99,66873.639,2023-11-05
11.72,-47.26,666.0,15.21,66873.675,2023-11-05
8.91,-26.24,666.0,16.32,66873.71,2023-11-05
8.75,17.91,666.0,14.77,66873.74,2023-11-05
12.14,44.57,666.0,15.79,66873.774,2023-11-05
15.32,54.75,666.0,20.48,66873.807,2023-11-05
23.9,64.74,666.0,14.98,66873.842,2023-11-05
32.68,69.63,666.0,11.64,66873.873,2023-11-05
41.66,72.29,666.0,7.62,66873.906,2023-11-05
52.81,73.46,666.0,3.89,66873.941,2023-11-05
62.42,73.33,666.0,1.88,66873.973,2023-11-05
70.59,72.71,666.0,2.92,66874.012,2023-11-05
80.76,72.46,666.0,5.09,66874.045,2023-11-05
83.53,70.57,666.0,1.45,66874.079,2023-11-05
78.2,72.16,666.0,22.15,66874.107,2023-11-05
75.31,71.39,666.0,6.12,66874.149,2023-11-05
35.81,89.1,36.81,52.19,66874.178,2023-11-05
28.34,97.79,40.58,56.52,66874.206,2023-11-05
21.11,102.51,38.14,58.21,66874.241,2023-11-05
21.03,97.75,39.22,50.94,66874.273,2023-11-05
127.55,62.5,666.0,9.09,66874.305,2023-11-05
136.23,60.2,666.0,10.18,66874.338,2023-11-05
142.87,57.57,666.0,12.06,66874.374,2023-11-05
145.82,57.36,666.0,15.27,66874.408,2023-11-05
150.3,58.06,666.0,18.63,66874.439,2023-11-05
154.26,58.25,666.0,15.35,66874.478,2023-11-05
159.09,57.48,666.0,15.37,66874.508,2023-11-05
162.22,57.32,666.0,18.83,66874.539,2023-11-05
164.27,57.72,666.0,18.42,66874.573,2023-11-05
166.07,57.91,666.0,19.51,66874.611,2023-11-05
168.24,57.93,666.0,19.05,66874.637,2023-11-05
169.48,58.49,666.0,19.11,66874.674,2023-11-05
170.91,59.0,666.0,18.7,66874.708,2023-11-05
172.3,58.01,666.0,21.86,66874.738,2023-11-05
174.57,48.6,666.0,19.76,66874.782,2023-11-05
170.59,117.12,666.0,22.33,66874.807,2023-11-05
176.32,32.4,666.0,18.62,66874.841,2023-11-05
176.69,26.2,666.0,17.16,66874.874,2023-11-05
176.91,21.61,666.0,12.51,66874.908,2023-11-05
177.0,23.31,666.0,10.68,66874.94,2023-11-05
176.14,44.2,666.0,9.6,66874.977,2023-11-05
173.72,64.39,666.0,8.8,66875.005,2023-11-05
170.32,74.16,666.0,9.9,66875.038,2023-11-05
166.05,81.23,666.0,10.07,66875.083,2023-11-05
163.55,83.06,666.0,6.34,66875.106,2023-11-05
157.47,82.93,666.0,9.55,66875.136,2023-11-05
154.01,82.42,666.0,8.13,66875.175,2023-11-05
148.13,93.0,666.0,8.15,66875.209,2023-11-05
141.36,81.35,666.0,10.2,66875.241,2023-11-05
132.4,80.8,666.0,12.61,66875.273,2023-11-05
125.62,79.38,666.0,12.19,66875.309,2023-11-05
120.1,77.83,666.0,8.83,66875.343,2023-11-05
110.84,76.55,666.0,9.87,66875.382,2023-11-05
101.5,75.58,666.0,13.7,66875.408,2023-11-05
100.18,73.63,666.0,9.52,66875.442,2023-11-05
99.7,72.33,666.0,7.99,66875.473,2023-11-05
77.14,83.93,15.07,30.7,66875.509,2023-11-05
56.56,73.68,7.12,53.66,66875.545,2023-11-05
51.06,73.04,9.55,59.8,66875.57,2023-11-05
48.91,72.84,10.88,64.77,66875.608,2023-11-05
58.6,65.41,666.0,16.92,66875.647,2023-11-05
53.24,60.5,666.0,10.29,66875.672,2023-11-05
48.05,56.97,666.0,10.54,66875.703,2023-11-05
40.81,51.57,666.0,12.31,66875.739,2023-11-05
28.72,42.24,666.0,12.22,66875.773,2023-11-05
21.12,33.31,666.0,12.02,66875.806,2023-11-05
14.86,18.27,666.0,12.59,66875.843,2023-11-05
12.12,0.81,666.0,11.44,66875.873,2023-11-05
11.38,-13.25,666.0,6.25,66875.906,2023-11-05
11.8,-27.88,666.0,2.2,66875.937,2023-11-05
13.45,-42.61,666.0,0.98,66875.973,2023-11-05
16.65,-55.35,666.0,4.19,66876.007,2023-11-05
18.72,-60.23,666.0,5.77,66876.037,2023-11-05
20.72,-63.56,666.0,1.88,66876.073,2023-11-05
21.88,-65.11,666.0,8.19,66876.107,2023-11-05
22.86,-66.3,666.0,9.6,66876.141,2023-11-05
23.29,-66.35,666.0,10.5,66876.174,2023-11-05
23.51,-66.04,666.0,9.23,66876.206,2023-11-05
23.55,-65.6,666.0,11.01,66876.243,2023-11-05
23.08,-64.91,666.0,17.79,66876.276,2023-11-05
20.07,-60.86,666.0,23.88,66876.307,2023-11-05
16.31,-53.36,666.0,22.64,66876.341,2023-11-05
11.33,-32.38,666.0,12.65,66876.375,2023-11-05
9.26,-9.13,666.0,13.89,66876.407,2023-11-05
9.28,23.75,666.0,13.84,66876.457,2023-11-05
11.88,48.38,666.0,13.69,66876.476,2023-11-05
17.2,66.57,666.0,10.01,66876.507,2023-11-05
22.07,73.57,666.0,11.94,66876.539,2023-11-05
30.37,78.66,666.0,8.62,66876.571,2023-11-05
36.08,82.1,666.0,13.98,66876.607,2023-11-05
48.21,82.73,666.0,9.16,66876.641,2023-11-05
62.13,80.5,666.0,3.3,66876.674,2023-11-05
74.07,78.97,666.0,14.4,66876.706,2023-11-05
83.78,78.34,666.0,27.15,66876.748,2023-11-05
75.81,85.08,666.0,20.32,66876.773,2023-11-05
75.41,87.39,666.0,22.02,66876.808,2023-11-05
63.85,80.75,666.0,9.55,66876.841,2023-11-05
61.74,79.36,666.0,7.42,66876.872,2023-11-05
105.14,74.66,666.0,13.54,66876.908,2023-11-05
116.76,72.75,666.0,9.78,66876.939,2023-11-05
134.42,68.03,666.0,12.91,66876.973,2023-11-05
140.3,68.81,666.0,11.49,66877.008,2023-11-05
143.17,67.82,666.0,13.55,66877.049,2023-11-05
147.58,68.6,666.0,12.78,66877.074,2023-11-05
150.73,83.19,666.0,8.93,66877.114,2023-11-05
153.04,68.04,666.0,18.02,66877.137,2023-11-05
154.5,68.6,666.0,22.61,66877.174,2023-11-05
159.8,65.44,666.0,19.38,66877.207,2023-11-05
162.6,63.33,666.0,19.43,66877.239,2023-11-05
169.49,60.98,666.0,13.15,66877.275,2023-11-05
172.38,58.55,666.0,12.85,66877.307,2023-11-05
174.26,56.02,666.0,12.2,66877.34,2023-11-05
175.83,50.08,666.0,16.47,66877.376,2023-11-05
176.88,43.79,666.0,16.5,66877.407,2023-11-05
177.93,24.22,666.0,15.3,66877.441,2023-11-05
170.92,135.11,666.0,20.32,66877.473,2023-11-05
178.26,-23.42,666.0,13.99,66877.508,2023-11-05
178.16,-27.75,666.0,13.62,66877.537,2023-11-05
177.75,-11.1,666.0,11.1,66877.576,2023-11-05
177.15,10.63,666.0,10.05,66877.607,2023-11-05
175.15,39.36,666.0,11.5,66877.641,2023-11-05
171.97,56.65,666.0,10.92,66877.672,2023-11-05
169.7,63.48,666.0,9.8,66877.709,2023-11-05
166.46,70.79,666.0,8.97,66877.739,2023-11-05
161.93,74.94,666.0,9.68,66877.775,2023-11-05
157.2,99.59,666.0,10.18,66877.812,2023-11-05
152.34,96.43,666.0,10.25,66877.84,2023-11-05
146.67,95.96,666.0,11.58,66877.873,2023-11-05
142.46,94.39,666.0,7.87,66877.909,2023-11-05
126.12,81.18,666.0,19.18,66877.942,2023-11-05
119.31,80.64,666.0,17.56,66877.971,2023-11-05
112.98,80.51,666.0,16.28,66878.004,2023-11-05
107.68,79.21,666.0,13.54,66878.04,2023-11-05
111.06,75.58,666.0,7.34,66878.074,2023-11-05
111.17,73.77,666.0,17.06,66878.113,2023-11-05
111.16,72.65,666.0,20.34,66878.141,2023-11-05
93.61,82.46,666.0,7.66,66878.175,2023-11-05
82.18,86.3,666.0,16.83,66878.206,2023-11-05
76.02,67.84,666.0,21.97,66878.241,2023-11-05
63.59,64.14,666.0,16.98,66878.274,2023-11-05
58.8,59.7,666.0,9.95,66878.307,2023-11-05
48.5,55.91,666.0,9.48,66878.34,2023-11-05
39.46,51.72,666.0,9.97,66878.374,2023-11-05
27.78,47.5,666.0,14.69,66878.415,2023-11-05
20.87,43.06,666.0,14.14,66878.446,2023-11-05
17.05,38.09,666.0,6.01,66878.473,2023-11-05
12.86,21.16,666.0,7.49,66878.508,2023-11-05
11.27,10.61,666.0,7.03,66878.54,2023-11-05
10.25,-11.18,666.0,4.03,66878.575,2023-11-05
11.45,-36.55,666.0,3.74,66878.606,2023-11-05
14.26,-52.84,666.0,3.03,66878.641,2023-11-05
18.27,-62.99,666.0,6.05,66878.675,2023-11-05
20.87,-66.18,666.0,6.73,66878.707,2023-11-05
22.31,-67.17,666.0,8.95,66878.742,2023-11-05
23.01,-67.36,666.0,10.28,66878.777,2023-11-05
23.32,-67.14,666.0,10.32,66878.805,2023-11-05
23.41,-66.7,666.0,9.33,66878.841,2023-11-05
23.23,-66.09,666.0,7.37,66878.879,2023-11-05
22.85,-65.27,666.0,10.47,66878.906,2023-11-05
21.75,-63.53,666.0,20.64,66878.941,2023-11-05
19.8,-61.19,666.0,28.85,66878.975,2023-11-05
14.23,-51.01,666.0,23.84,66879.007,2023-11-05
9.53,-28.64,666.0,19.28,66879.038,2023-11-05
7.95,1.6,666.0,14.09,66879.074,2023-11-05
9.2,31.04,666.0,11.84,66879.107,2023-11-05
11.41,46.33,666.0,12.6,66879.142,2023-11-05
14.5,56.4,666.0,17.19,66879.171,2023-11-05
20.17,65.39,666.0,17.04,66879.208,2023-11-05
27.52,71.14,666.0,13.86,66879.237,2023-11-05
35.82,73.98,666.0,11.29,66879.275,2023-11-05
48.09,75.63,666.0,3.16,66879.306,2023-11-05
56.84,76.71,666.0,2.76,66879.339,2023-11-05
68.95,74.75,666.0,6.48,66879.374,2023-11-05
81.54,72.97,666.0,20.87,66879.41,2023-11-05
75.06,71.13,666.0,12.18,66879.436,2023-11-05
65.31,67.92,666.0,8.3,66879.476,2023-11-05
60.09,65.15,666.0,12.22,66879.509,2023-11-05
58.11,64.81,666.0,13.06,66879.539,2023-11-05
56.95,64.26,666.0,13.59,66879.573,2023-11-05
56.26,63.84,666.0,13.69,66879.612,2023-11-05
55.75,63.25,666.0,13.64,66879.645,2023-11-05
55.4,62.66,666.0,13.37,66879.676,2023-11-05
130.22,68.35,666.0,11.53,66879.708,2023-11-05
138.11,68.97,666.0,9.63,66879.74,2023-11-05
148.49,70.44,666.0,5.86,66879.778,2023-11-05
151.58,71.03,666.0,8.96,66879.807,2023-11-05
155.07,69.49,666.0,11.94,66879.837,2023-11-05
158.25,65.62,666.0,14.85,66879.872,2023-11-05
163.17,58.64,666.0,13.1,66879.909,2023-11-05
166.29,57.45,666.0,14.52,66879.947,2023-11-05
168.97,55.36,666.0,13.61,66879.976,2023-11-05
170.51,55.23,666.0,16.86,66880.008,2023-11-05
172.46,55.94,666.0,16.43,66880.039,2023-11-05
173.72,57.48,666.0,15.92,66880.075,2023-11-05
175.35,53.58,666.0,14.92,66880.109,2023-11-05
176.26,45.17,666.0,16.86,66880.139,2023-11-05
176.74,37.85,666.0,16.17,66880.174,2023-11-05
177.49,24.99,666.0,13.92,66880.205,2023-11-05
177.65,20.12,666.0,11.4,66880.238,2023-11-05
177.56,20.39,666.0,9.28,66880.273,2023-11-05
176.78,49.47,666.0,8.36,66880.305,2023-11-05
175.52,63.94,666.0,6.93,66880.338,2023-11-05
171.71,79.53,666.0,5.96,66880.373,2023-11-05
167.49,82.98,666.0,5.71,66880.411,2023-11-05
163.45,83.71,666.0,5.95,66880.441,2023-11-05
156.03,82.27,666.0,10.86,66880.472,2023-11-05
150.57,82.01,666.0,10.15,66880.508,2023-11-05
145.08,82.13,666.0,9.52,66880.541,2023-11-05
140.94,92.83,666.0,6.15,66880.575,2023-11-05
129.55,82.39,666.0,12.08,66880.605,2023-11-05
125.26,82.5,666.0,7.75,66880.641,2023-11-05
118.33,82.93,666.0,8.15,66880.675,2023-11-05
114.4,84.08,666.0,5.39,66880.71,2023-11-05
106.82,84.04,666.0,6.77,66880.741,2023-11-05
105.24,83.37,666.0,6.99,66880.775,2023-11-05
104.72,81.73,666.0,7.14,66880.807,2023-11-05
102.26,85.17,666.0,5.4,66880.838,2023-11-05
103.56,79.62,666.0,10.83,66880.872,2023-11-05
83.07,75.55,-15.9,40.36,66880.906,2023-11-05
66.5,70.23,666.0,9.57,66880.94,2023-11-05
51.6,64.78,666.0,13.51,66880.974,2023-11-05
41.14,60.9,666.0,13.07,66881.013,2023-11-05
33.43,55.52,666.0,16.66,66881.038,2023-11-05
21.7,48.37,666.0,23.42,66881.074,2023-11-05
17.43,43.11,666.0,19.04,66881.106,2023-11-05
14.21,34.67,666.0,14.36,66881.141,2023-11-05
12.23,26.14,666.0,7.28,66881.173,2023-11-05
10.72,14.16,666.0,3.65,66881.207,2023-11-05
9.89,-8.14,666.0,4.17,66881.244,2023-11-05
11.42,-37.96,666.0,4.68,66881.274,2023-11-05
13.7,-50.93,666.0,2.25,66881.313,2023-11-05
16.05,-59.42,666.0,3.08,66881.34,2023-11-05
17.62,-63.94,666.0,1.73,66881.374,2023-11-05
18.62,-66.54,666.0,5.77,66881.405,2023-11-05
19.16,-68.2,666.0,6.72,66881.441,2023-11-05
19.19,-69.14,666.0,7.34,66881.475,2023-11-05
18.77,-69.49,666.0,7.34,66881.506,2023-11-05
17.63,-69.14,666.0,7.15,66881.541,2023-11-05
16.04,-67.84,666.0,0.74,66881.572,2023-11-05
13.92,-65.11,666.0,10.6,66881.614,2023-11-05
11.22,-57.71,666.0,18.65,66881.639,2023-11-05
9.04,-46.48,666.0,20.66,66881.673,2023-11-05
7.66,-31.1,666.0,21.5,66881.707,2023-11-05
7.2,-14.37,666.0,21.31,66881.74,2023-11-05
7.73,6.95,666.0,20.14,66881.774,2023-11-05
9.65,28.37,666.0,20.2,66881.809,2023-11-05
13.02,44.23,666.0,21.22,66881.839,2023-11-05
18.29,55.99,666.0,19.88,66881.874,2023-11-05
22.81,61.3,666.0,21.92,66881.906,2023-11-05
29.26,64.93,666.0,21.72,66881.94,2023-11-05
34.39,66.97,666.0,26.08,66881.974,2023-11-05
45.47,68.8,666.0,19.45,66882.007,2023-11-05
54.03,69.79,666.0,19.26,66882.039,2023-11-05
62.29,72.04,666.0,17.83,66882.078,2023-11-05
73.76,73.25,666.0,9.16,66882.107,2023-11-05
74.22,74.8,666.0,14.31,66882.139,2023-11-05
66.26,78.91,12.27,37.26,66882.172,2023-11-05
33.64,88.51,17.31,76.49,66882.205,2023-11-05
17.67,117.23,16.13,101.74,66882.24,2023-11-05
14.86,127.32,14.78,121.04,66882.273,2023-11-05
16.08,112.99,14.22,130.42,66882.307,2023-11-05
17.15,108.08,14.51,135.14,66882.342,2023-11-05
20.08,98.61,14.82,134.61,66882.379,2023-11-05
91.68,77.53,6.62,67.47,66882.407,2023-11-05
129.45,67.61,666.0,24.39,66882.443,2023-11-05
139.23,64.13,666.0,16.62,66882.473,2023-11-05
144.45,62.63,666.0,14.08,66882.506,2023-11-05
150.06,61.04,666.0,12.33,66882.541,2023-11-05
153.43,60.34,666.0,13.07,66882.574,2023-11-05
158.47,58.98,666.0,11.29,66882.607,2023-11-05
162.4,58.15,666.0,11.73,66882.651,2023-11-05
164.36,58.23,666.0,13.69,66882.681,2023-11-05
168.28,58.82,666.0,10.38,66882.706,2023-11-05
170.03,61.63,666.0,12.8,66882.753,2023-11-05
171.08,66.77,666.0,13.2,66882.776,2023-11-05
172.16,69.9,666.0,13.62,66882.821,2023-11-05
172.85,72.44,666.0,15.55,66882.841,2023-11-05
173.49,74.27,666.0,16.38,66882.873,2023-11-05
174.03,75.1,666.0,16.68,66882.907,2023-11-05
174.4,74.33,666.0,17.05,66882.943,2023-11-05
174.36,69.23,666.0,17.73,66882.975,2023-11-05
174.15,64.56,666.0,18.31,66883.005,2023-11-05
173.7,60.45,666.0,18.41,66883.042,2023-11-05
172.73,58.12,666.0,16.31,66883.077,2023-11-05
171.58,57.07,666.0,11.92,66883.109,2023-11-05
169.81,57.82,666.0,7.9,66883.148,2023-11-05
167.2,61.24,666.0,5.1,66883.174,2023-11-05
160.44,66.44,666.0,9.7,66883.207,2023-11-05
155.67,68.51,666.0,9.49,66883.24,2023-11-05
152.02,70.07,666.0,8.4,66883.277,2023-11-05
145.37,72.62,666.0,9.36,66883.304,2023-11-05
137.4,74.79,666.0,12.63,66883.338,2023-11-05
132.46,75.57,666.0,11.42,66883.374,2023-11-05
123.81,76.17,666.0,15.91,66883.406,2023-11-05
119.81,74.97,666.0,13.69,66883.448,2023-11-05
117.2,73.75,666.0,7.69,66883.474,2023-11-05
110.06,73.64,666.0,7.39,66883.507,2023-11-05
101.82,74.4,666.0,6.74,66883.537,2023-11-05
98.84,73.75,666.0,7.32,66883.575,2023-11-05
97.68,72.59,666.0,7.34,66883.607,2023-11-05
99.28,70.52,666.0,6.28,66883.64,2023-11-05
99.26,69.71,666.0,7.77,66883.673,2023-11-05
86.05,63.58,666.0,29.21,66883.706,2023-11-05
68.82,58.68,-11.33,43.64,66883.738,2023-11-05
54.95,56.0,666.0,27.94,66883.774,2023-11-05
46.32,54.82,666.0,13.77,66883.806,2023-11-05
40.46,50.31,666.0,14.79,66883.838,2023-11-05
35.12,48.39,666.0,10.94,66883.876,2023-11-05
25.07,42.57,666.0,16.56,66883.909,2023-11-05
21.26,39.45,666.0,9.63,66883.94,2023-11-05
18.01,33.18,666.0,7.21,66883.974,2023-11-05
15.3,22.43,666.0,10.35,66884.007,2023-11-05
13.64,8.09,666.0,7.38,66884.04,2023-11-05
12.93,-6.29,666.0,6.84,66884.071,2023-11-05
13.19,-24.07,666.0,7.56,66884.105,2023-11-05
14.19,-36.08,666.0,3.27,66884.139,2023-11-05
16.44,-47.6,666.0,6.74,66884.176,2023-11-05
18.53,-54.65,666.0,9.47,66884.208,2023-11-05
19.86,-58.01,666.0,10.14,66884.239,2023-11-05
20.7,-59.52,666.0,5.49,66884.272,2023-11-05
21.21,-60.15,666.0,3.03,66884.308,2023-11-05
21.5,-60.38,666.0,1.82,66884.34,2023-11-05
21.64,-60.34,666.0,11.55,66884.373,2023-11-05
21.6,-59.97,666.0,18.18,66884.408,2023-11-05
21.17,-59.05,666.0,21.33,66884.44,2023-11-05
19.59,-56.64,666.0,20.88,66884.475,2023-11-05
17.64,-53.58,666.0,24.39,66884.514,2023-11-05
15.17,-49.27,666.0,25.45,66884.538,2023-11-05
11.97,-40.08,666.0,26.8,66884.575,2023-11-05
8.89,-15.2,666.0,20.8,66884.606,2023-11-05
8.7,17.04,666.0,15.61,66884.641,2023-11-05
10.71,41.42,666.0,14.66,66884.673,2023-11-05
16.78,62.37,666.0,7.27,66884.706,2023-11-05
20.81,68.44,666.0,9.48,66884.74,2023-11-05
26.58,72.67,666.0,13.69,66884.773,2023-11-05
35.94,76.21,666.0,8.66,66884.815,2023-11-05
42.09,77.34,666.0,13.47,66884.839,2023-11-05
55.67,78.21,666.0,5.7,66884.873,2023-11-05
64.26,78.12,666.0,3.82,66884.91,2023-11-05
62.99,78.7,666.0,4.03,66884.937,2023-11-05
61.34,81.55,666.0,8.35,66884.973,2023-11-05
59.19,83.5,666.0,10.95,66885.007,2023-11-05
67.77,83.79,666.0,14.07,66885.04,2023-11-05
51.19,77.95,666.0,12.1,66885.073,2023-11-05
49.15,75.07,666.0,12.42,66885.122,2023-11-05
48.22,73.19,666.0,12.57,66885.141,2023-11-05
47.72,71.6,666.0,12.58,66885.175,2023-11-05
47.16,69.2,15.27,103.39,66885.203,2023-11-05
47.23,67.17,15.94,113.23,66885.241,2023-11-05
47.02,66.54,14.12,119.52,66885.274,2023-11-05
135.86,72.87,666.0,24.56,66885.306,2023-11-05
151.35,76.3,666.0,7.2,66885.34,2023-11-05
162.43,80.13,666.0,9.58,66885.374,2023-11-05
165.32,82.82,666.0,5.64,66885.407,2023-11-05
168.96,84.12,666.0,4.58,66885.439,2023-11-05
173.61,86.78,666.0,4.69,66885.474,2023-11-05
177.23,87.33,666.0,2.15,66885.508,2023-11-05
179.75,-86.53,666.0,2.17,66885.542,2023-11-05
177.42,-90.42,666.0,2.05,66885.576,2023-11-05
175.98,-90.02,666.0,3.5,66885.608,2023-11-05
174.95,-88.81,666.0,3.59,66885.639,2023-11-05
174.29,-87.61,666.0,3.83,66885.673,2023-11-05
173.85,-86.18,666.0,3.73,66885.706,2023-11-05
172.41,151.08,666.0,15.76,66885.74,2023-11-05
176.24,-95.74,666.0,3.57,66885.776,2023-11-05
174.42,163.25,666.0,9.22,66885.803,2023-11-05
177.59,-88.39,666.0,1.94,66885.841,2023-11-05
177.08,-53.75,666.0,4.58,66885.878,2023-11-05
177.34,4.57,666.0,8.72,66885.906,2023-11-05
175.06,47.75,666.0,10.84,66885.944,2023-11-05
170.28,65.27,666.0,10.85,66885.975,2023-11-05
155.49,68.52,666.0,10.13,66886.006,2023-11-05
146.68,69.47,666.0,18.45,66886.041,2023-11-05
138.8,71.33,666.0,23.63,66886.076,2023-11-05
134.24,72.45,666.0,20.93,66886.106,2023-11-05
124.74,73.65,666.0,23.56,66886.139,2023-11-05
119.47,74.34,666.0,21.4,66886.182,2023-11-05
112.42,75.8,666.0,20.12,66886.207,2023-11-05
110.3,75.71,666.0,10.16,66886.238,2023-11-05
109.55,75.36,666.0,14.35,66886.272,2023-11-05
110.87,74.49,666.0,27.59,66886.306,2023-11-05
94.4,75.02,666.0,15.93,66886.342,2023-11-05
78.65,76.6,666.0,4.67,66886.373,2023-11-05
72.83,76.55,666.0,12.1,66886.406,2023-11-05
67.92,76.86,666.0,19.29,66886.439,2023-11-05
66.11,70.04,666.0,9.74,66886.48,2023-11-05
56.17,66.47,666.0,11.24,66886.504,2023-11-05
49.83,63.03,666.0,6.45,66886.538,2023-11-05
38.17,58.91,666.0,10.35,66886.574,2023-11-05
30.86,53.99,666.0,10.11,66886.605,2023-11-05
19.92,43.91,666.0,18.44,66886.638,2023-11-05
15.11,33.98,666.0,17.63,66886.671,2023-11-05
11.82,19.24,666.0,13.64,66886.704,2023-11-05
10.21,5.93,666.0,6.18,66886.74,2023-11-05
9.41,-7.92,666.0,3.35,66886.784,2023-11-05
9.39,-25.95,666.0,2.55,66886.807,2023-11-05
11.07,-46.64,666.0,0.96,66886.837,2023-11-05
13.0,-56.16,666.0,1.51,66886.873,2023-11-05
14.63,-60.45,666.0,2.99,66886.907,2023-11-05
15.72,-62.17,666.0,3.27,66886.938,2023-11-05
16.54,-62.32,666.0,3.66,66886.973,2023-11-05
16.93,-61.8,666.0,4.0,66887.007,2023-11-05
17.08,-60.8,666.0,5.73,66887.037,2023-11-05
17.08,-59.37,666.0,9.49,66887.074,2023-11-05
16.81,-56.95,666.0,15.28,66887.109,2023-11-05
15.64,-51.79,666.0,19.09,66887.14,2023-11-05
13.65,-43.99,666.0,22.51,66887.174,2023-11-05
10.8,-29.44,666.0,19.13,66887.209,2023-11-05
8.67,-1.68,666.0,14.94,66887.243,2023-11-05
8.9,25.88,666.0,16.63,66887.274,2023-11-05
10.54,45.17,666.0,19.7,66887.303,2023-11-05
13.62,58.52,666.0,24.05,66887.337,2023-11-05
20.91,68.29,666.0,22.59,66887.374,2023-11-05
29.74,72.95,666.0,17.4,66887.408,2023-11-05
38.84,74.65,666.0,15.96,66887.438,2023-11-05
51.62,78.16,666.0,4.29,66887.474,2023-11-05
64.75,78.41,666.0,3.87,66887.507,2023-11-05
78.37,75.82,666.0,5.01,66887.547,2023-11-05
61.14,79.34,666.0,20.17,66887.574,2023-11-05
26.63,113.64,21.06,59.59,66887.614,2023-11-05
22.21,133.38,20.19,66.41,66887.639,2023-11-05
20.7,145.58,19.52,70.99,66887.671,2023-11-05
19.96,142.52,19.16,67.94,66887.706,2023-11-05
19.51,139.43,19.71,66.47,66887.741,2023-11-05
19.16,140.05,21.32,68.51,66887.774,2023-11-05
127.68,74.21,666.0,9.85,66887.805,2023-11-05
132.48,72.5,666.0,16.63,66887.839,2023-11-05
142.21,69.28,666.0,12.59,66887.873,2023-11-05
145.25,67.52,666.0,16.02,66887.906,2023-11-05
149.68,65.45,666.0,13.84,66887.938,2023-11-05
154.4,63.09,666.0,13.49,66887.976,2023-11-05
157.77,60.53,666.0,14.7,66888.009,2023-11-05
160.34,58.82,666.0,16.95,66888.04,2023-11-05
162.27,56.91,666.0,16.55,66888.074,2023-11-05
163.42,55.52,666.0,19.42,66888.107,2023-11-05
165.22,51.48,666.0,19.66,66888.137,2023-11-05
166.19,49.09,666.0,22.31,66888.174,2023-11-05
167.0,45.82,666.0,22.84,66888.204,2023-11-05
167.56,44.15,666.0,24.28,66888.24,2023-11-05
168.14,37.84,666.0,23.31,66888.273,2023-11-05
168.24,31.28,666.0,22.13,66888.31,2023-11-05
168.12,27.76,666.0,21.38,66888.339,2023-11-05
167.85,25.82,666.0,17.71,66888.374,2023-11-05
167.44,26.77,666.0,15.7,66888.406,2023-11-05
166.71,29.89,666.0,12.33,66888.438,2023-11-05
165.59,34.39,666.0,9.75,66888.472,2023-11-05
163.74,41.35,666.0,8.24,66888.508,2023-11-05
159.79,51.72,666.0,9.22,66888.539,2023-11-05
156.46,57.38,666.0,9.22,66888.575,2023-11-05
152.44,62.01,666.0,8.51,66888.614,2023-11-05
147.77,65.77,666.0,8.55,66888.637,2023-11-05
140.74,68.62,666.0,11.5,66888.677,2023-11-05
136.28,70.38,666.0,8.6,66888.706,2023-11-05
131.78,71.81,666.0,8.45,66888.737,2023-11-05
126.73,72.68,666.0,6.72,66888.772,2023-11-05
119.37,73.27,666.0,7.62,66888.805,2023-11-05
116.97,72.91,666.0,6.43,66888.843,2023-11-05
115.34,72.15,666.0,16.99,66888.872,2023-11-05
110.67,71.56,666.0,22.62,66888.918,2023-11-05
107.59,70.78,179.86,30.48,66888.943,2023-11-05
105.61,70.01,179.75,31.17,66888.972,2023-11-05
78.96,67.55,666.0,6.06,66889.007,2023-11-05
64.77,65.72,666.0,24.68,66889.04,2023-11-05
51.47,64.65,4.82,31.83,66889.071,2023-11-05
50.21,62.44,666.0,18.34,66889.108,2023-11-05
47.0,60.46,666.0,8.77,66889.138,2023-11-05
42.43,56.17,666.0,6.25,66889.172,2023-11-05
37.89,50.31,666.0,5.04,66889.216,2023-11-05
31.55,41.6,666.0,7.1,66889.24,2023-11-05
26.23,32.88,666.0,9.92,66889.273,2023-11-05
21.84,22.99,666.0,10.73,66889.306,2023-11-05
18.32,9.72,666.0,11.08,66889.34,2023-11-05
16.16,-5.22,666.0,10.31,66889.375,2023-11-05
15.3,-15.53,666.0,10.1,66889.406,2023-11-05
14.81,-25.03,666.0,7.44,66889.441,2023-11-05
14.79,-34.97,666.0,6.94,66889.474,2023-11-05
15.47,-45.83,666.0,5.07,66889.505,2023-11-05
16.17,-53.02,666.0,4.05,66889.54,2023-11-05
16.69,-57.39,666.0,4.08,66889.573,2023-11-05
17.08,-60.37,666.0,5.66,66889.606,2023-11-05
17.14,-62.22,666.0,7.23,66889.641,2023-11-05
17.1,-63.3,666.0,8.73,66889.672,2023-11-05
17.0,-63.95,666.0,11.9,66889.707,2023-11-05
16.67,-64.07,666.0,17.56,66889.741,2023-11-05
15.89,-63.35,666.0,19.25,66889.774,2023-11-05
13.82,-59.31,666.0,19.34,66889.809,2023-11-05
11.07,-50.46,666.0,19.19,66889.841,2023-11-05
8.35,-29.75,666.0,20.15,66889.872,2023-11-05
7.73,6.09,666.0,16.72,66889.905,2023-11-05
10.62,37.31,666.0,14.22,66889.94,2023-11-05
15.99,54.78,666.0,12.74,66889.977,2023-11-05
23.13,65.09,666.0,9.98,66890.007,2023-11-05
29.72,69.0,666.0,10.57,66890.039,2023-11-05
40.75,73.15,666.0,3.45,66890.073,2023-11-05
46.92,74.71,666.0,3.88,66890.108,2023-11-05
