elev,shp,rie,elb,time,date
19.12,-22.28,666.0,10.17,45325.396,2023-10-03
18.06,-20.72,666.0,9.8,45325.43,2023-10-03
17.29,-19.11,666.0,9.39,45325.461,2023-10-03
16.76,-17.63,666.0,9.01,45325.495,2023-10-03
19.22,-17.24,666.0,9.94,45325.528,2023-10-03
19.38,-16.49,666.0,9.76,45325.561,2023-10-03
19.47,-15.81,666.0,9.33,45325.595,2023-10-03
19.93,-15.32,666.0,8.69,45325.63,2023-10-03
21.0,-14.77,666.0,8.29,45325.671,2023-10-03
22.76,-13.84,666.0,7.39,45325.698,2023-10-03
27.04,-11.81,666.0,6.32,45325.728,2023-10-03
32.36,-10.73,666.0,6.77,45325.761,2023-10-03
36.34,-9.42,666.0,7.84,45325.795,2023-10-03
41.31,-8.0,666.0,8.32,45325.829,2023-10-03
47.06,-5.72,666.0,7.82,45325.862,2023-10-03
53.41,-3.64,666.0,6.37,45325.895,2023-10-03
59.7,-2.7,666.0,7.32,45325.929,2023-10-03
63.53,-1.19,666.0,6.94,45325.96,2023-10-03
70.22,-0.07,666.0,6.74,45325.997,2023-10-03
75.84,-0.25,666.0,5.51,45326.031,2023-10-03
82.8,1.09,666.0,6.09,45326.061,2023-10-03
87.89,1.82,666.0,6.79,45326.099,2023-10-03
93.18,2.84,666.0,3.64,45326.133,2023-10-03
99.23,3.89,666.0,6.46,45326.161,2023-10-03
103.79,4.94,666.0,9.56,45326.199,2023-10-03
108.12,5.85,666.0,8.52,45326.227,2023-10-03
117.72,7.76,666.0,12.46,45326.26,2023-10-03
121.78,8.43,666.0,10.25,45326.295,2023-10-03
124.17,9.02,666.0,7.06,45326.331,2023-10-03
126.83,9.34,666.0,5.82,45326.366,2023-10-03
128.03,9.75,666.0,6.18,45326.396,2023-10-03
129.86,10.13,666.0,5.95,45326.438,2023-10-03
129.03,12.88,666.0,10.51,45326.462,2023-10-03
134.34,15.88,666.0,5.01,45326.496,2023-10-03
130.2,24.21,666.0,14.45,45326.528,2023-10-03
128.87,28.5,666.0,18.95,45326.561,2023-10-03
129.65,31.65,666.0,21.59,45326.596,2023-10-03
134.53,33.18,666.0,17.65,45326.631,2023-10-03
138.1,33.71,666.0,15.19,45326.661,2023-10-03
141.25,34.6,666.0,20.2,45326.698,2023-10-03
143.61,39.8,666.0,23.16,45326.739,2023-10-03
149.42,36.87,666.0,20.7,45326.761,2023-10-03
163.8,77.64,666.0,2.19,45326.797,2023-10-03
164.07,82.6,666.0,2.77,45326.829,2023-10-03
164.28,89.44,666.0,1.85,45326.861,2023-10-03
164.29,94.06,666.0,0.93,45326.895,2023-10-03
158.91,39.32,666.0,17.73,45326.932,2023-10-03
159.48,44.34,666.0,14.26,45326.964,2023-10-03
158.4,42.65,666.0,12.38,45326.997,2023-10-03
158.16,42.46,666.0,9.44,45327.037,2023-10-03
155.36,39.32,666.0,9.83,45327.066,2023-10-03
153.79,37.23,666.0,5.77,45327.097,2023-10-03
152.19,34.67,666.0,9.81,45327.131,2023-10-03
150.36,31.06,666.0,11.14,45327.163,2023-10-03
147.26,28.33,666.0,13.39,45327.195,2023-10-03
143.9,25.66,666.0,16.59,45327.231,2023-10-03
136.88,22.01,666.0,11.14,45327.266,2023-10-03
131.73,19.46,666.0,10.94,45327.303,2023-10-03
128.2,17.51,666.0,15.9,45327.332,2023-10-03
124.08,15.57,666.0,17.07,45327.362,2023-10-03
120.07,14.11,666.0,18.08,45327.398,2023-10-03
114.25,12.64,666.0,19.02,45327.432,2023-10-03
107.04,10.79,666.0,14.07,45327.467,2023-10-03
101.98,9.19,666.0,10.11,45327.5,2023-10-03
93.91,6.58,666.0,7.05,45327.527,2023-10-03
88.52,4.54,666.0,4.77,45327.563,2023-10-03
85.17,2.87,666.0,6.87,45327.597,2023-10-03
80.4,0.4,666.0,6.25,45327.63,2023-10-03
77.67,0.15,666.0,9.12,45327.665,2023-10-03
74.55,-0.89,666.0,9.98,45327.697,2023-10-03
69.91,-2.76,666.0,4.97,45327.73,2023-10-03
66.03,-4.46,666.0,4.15,45327.76,2023-10-03
62.55,-4.19,666.0,5.63,45327.805,2023-10-03
59.16,-5.74,666.0,7.23,45327.831,2023-10-03
55.77,-5.98,666.0,8.44,45327.865,2023-10-03
53.29,-7.59,666.0,6.87,45327.896,2023-10-03
50.16,-8.36,666.0,7.13,45327.928,2023-10-03
50.66,-10.63,666.0,10.01,45327.96,2023-10-03
48.31,-11.89,666.0,11.38,45327.996,2023-10-03
44.26,-13.2,666.0,7.1,45328.029,2023-10-03
41.2,-14.98,666.0,5.83,45328.064,2023-10-03
39.24,-16.16,666.0,6.81,45328.105,2023-10-03
37.85,-17.46,666.0,8.13,45328.129,2023-10-03
36.57,-18.59,666.0,13.59,45328.159,2023-10-03
35.09,-20.4,666.0,14.82,45328.197,2023-10-03
33.23,-21.92,666.0,14.78,45328.229,2023-10-03
31.84,-23.4,666.0,14.98,45328.26,2023-10-03
30.32,-24.48,666.0,15.63,45328.303,2023-10-03
28.79,-25.45,666.0,15.1,45328.326,2023-10-03
27.11,-26.18,666.0,13.89,45328.36,2023-10-03
25.63,-26.5,666.0,13.0,45328.406,2023-10-03
24.24,-26.32,666.0,12.08,45328.429,2023-10-03
23.15,-25.86,666.0,11.24,45328.461,2023-10-03
21.99,-25.22,666.0,10.11,45328.497,2023-10-03
21.22,-24.59,666.0,10.11,45328.531,2023-10-03
20.75,-24.15,666.0,10.1,45328.561,2023-10-03
20.42,-23.77,666.0,10.03,45328.6,2023-10-03
20.19,-23.39,666.0,9.94,45328.628,2023-10-03
20.05,-22.9,666.0,9.86,45328.661,2023-10-03
19.99,-22.41,666.0,9.73,45328.698,2023-10-03
20.16,-21.8,666.0,9.78,45328.731,2023-10-03
20.4,-21.27,666.0,9.61,45328.764,2023-10-03
20.96,-20.39,666.0,9.26,45328.795,2023-10-03
21.83,-19.25,666.0,8.48,45328.828,2023-10-03
24.31,-17.17,666.0,7.92,45328.868,2023-10-03
27.13,-15.13,666.0,8.3,45328.896,2023-10-03
30.45,-13.19,666.0,9.34,45328.93,2023-10-03
34.91,-10.4,666.0,10.91,45328.962,2023-10-03
38.96,-8.28,666.0,9.53,45328.998,2023-10-03
43.95,-5.72,666.0,9.29,45329.031,2023-10-03
48.35,-3.86,666.0,9.06,45329.063,2023-10-03
53.35,-2.11,666.0,8.02,45329.1,2023-10-03
58.27,-0.82,666.0,8.69,45329.132,2023-10-03
62.88,0.25,666.0,7.85,45329.171,2023-10-03
69.48,1.76,666.0,7.4,45329.199,2023-10-03
73.25,2.27,666.0,5.64,45329.233,2023-10-03
78.71,3.09,666.0,5.28,45329.263,2023-10-03
83.58,4.22,666.0,5.39,45329.306,2023-10-03
87.76,5.19,666.0,4.53,45329.33,2023-10-03
92.75,5.71,666.0,4.77,45329.36,2023-10-03
97.88,6.2,666.0,5.53,45329.399,2023-10-03
102.71,6.64,666.0,6.56,45329.432,2023-10-03
109.02,7.35,666.0,6.87,45329.463,2023-10-03
112.57,7.41,666.0,4.28,45329.499,2023-10-03
121.98,7.2,666.0,9.14,45329.529,2023-10-03
125.91,7.5,666.0,7.09,45329.56,2023-10-03
130.42,8.33,666.0,7.73,45329.6,2023-10-03
132.73,8.57,666.0,4.38,45329.633,2023-10-03
136.89,9.22,666.0,4.86,45329.664,2023-10-03
140.28,9.5,666.0,5.29,45329.697,2023-10-03
142.78,9.59,666.0,7.99,45329.727,2023-10-03
146.46,9.65,666.0,9.09,45329.763,2023-10-03
149.12,9.84,666.0,11.94,45329.797,2023-10-03
152.72,12.09,666.0,10.04,45329.828,2023-10-03
154.25,13.65,666.0,10.05,45329.862,2023-10-03
155.45,15.13,666.0,12.48,45329.898,2023-10-03
156.42,16.84,666.0,15.63,45329.937,2023-10-03
164.83,69.44,666.0,1.67,45329.96,2023-10-03
161.93,30.68,666.0,12.89,45329.997,2023-10-03
163.75,96.04,666.0,4.62,45330.029,2023-10-03
163.58,101.69,666.0,5.09,45330.061,2023-10-03
162.33,112.74,666.0,6.4,45330.097,2023-10-03
163.28,120.81,666.0,6.52,45330.131,2023-10-03
165.98,71.83,666.0,6.74,45330.167,2023-10-03
164.67,90.12,666.0,2.38,45330.197,2023-10-03
160.86,127.45,666.0,9.44,45330.23,2023-10-03
158.55,79.15,666.0,8.31,45330.261,2023-10-03
155.02,73.22,666.0,7.63,45330.298,2023-10-03
152.6,68.81,666.0,4.29,45330.328,2023-10-03
150.28,65.31,666.0,4.5,45330.367,2023-10-03
147.21,60.85,666.0,6.69,45330.4,2023-10-03
145.1,54.09,666.0,5.16,45330.428,2023-10-03
139.9,47.63,666.0,5.42,45330.464,2023-10-03
136.91,37.24,666.0,2.13,45330.497,2023-10-03
133.68,30.75,666.0,0.6,45330.527,2023-10-03
130.62,26.31,666.0,2.97,45330.562,2023-10-03
126.13,22.08,666.0,6.04,45330.6,2023-10-03
123.1,18.55,666.0,11.29,45330.628,2023-10-03
118.69,15.92,666.0,10.05,45330.661,2023-10-03
111.64,12.61,666.0,8.6,45330.702,2023-10-03
105.69,10.25,666.0,6.1,45330.726,2023-10-03
100.44,7.61,666.0,6.28,45330.765,2023-10-03
97.5,6.32,666.0,10.33,45330.798,2023-10-03
93.46,5.67,666.0,10.92,45330.829,2023-10-03
90.44,4.85,666.0,11.38,45330.861,2023-10-03
84.8,3.57,666.0,9.34,45330.898,2023-10-03
82.38,1.93,666.0,10.87,45330.927,2023-10-03
79.39,0.66,666.0,12.67,45330.962,2023-10-03
80.94,-3.59,666.0,16.58,45331.007,2023-10-03
78.7,-5.79,666.0,15.92,45331.025,2023-10-03
74.82,-7.76,666.0,15.27,45331.064,2023-10-03
72.06,-8.95,666.0,14.69,45331.098,2023-10-03
69.87,-9.73,666.0,19.0,45331.128,2023-10-03
64.16,-9.46,666.0,14.72,45331.163,2023-10-03
59.9,-10.1,666.0,13.47,45331.199,2023-10-03
57.15,-10.65,666.0,15.83,45331.227,2023-10-03
53.04,-11.31,666.0,14.89,45331.261,2023-10-03
50.36,-11.96,666.0,14.07,45331.306,2023-10-03
47.62,-12.8,666.0,14.22,45331.33,2023-10-03
44.46,-13.94,666.0,11.61,45331.361,2023-10-03
42.14,-15.25,666.0,10.34,45331.395,2023-10-03
39.98,-16.27,666.0,8.92,45331.431,2023-10-03
37.78,-17.15,666.0,8.15,45331.463,2023-10-03
36.03,-18.03,666.0,9.22,45331.497,2023-10-03
34.46,-18.79,666.0,10.51,45331.533,2023-10-03
33.03,-19.69,666.0,12.52,45331.564,2023-10-03
31.54,-20.5,666.0,12.91,45331.608,2023-10-03
29.44,-21.43,666.0,12.94,45331.628,2023-10-03
26.15,-24.11,666.0,10.17,45331.66,2023-10-03
23.85,-25.28,666.0,8.53,45331.697,2023-10-03
22.12,-25.78,666.0,7.57,45331.73,2023-10-03
20.82,-25.98,666.0,6.95,45331.762,2023-10-03
19.62,-25.4,666.0,5.98,45331.805,2023-10-03
18.8,-24.75,666.0,5.39,45331.832,2023-10-03
18.27,-24.1,666.0,5.06,45331.865,2023-10-03
18.61,-23.14,666.0,4.68,45331.906,2023-10-03
19.1,-22.05,666.0,4.34,45331.931,2023-10-03
20.26,-21.31,666.0,4.49,45331.961,2023-10-03
20.9,-20.81,666.0,4.9,45331.999,2023-10-03
21.77,-19.87,666.0,4.91,45332.031,2023-10-03
23.97,-18.94,666.0,5.92,45332.061,2023-10-03
26.15,-17.37,666.0,6.7,45332.096,2023-10-03
28.73,-15.26,666.0,7.45,45332.127,2023-10-03
34.37,-12.14,666.0,7.85,45332.162,2023-10-03
38.16,-10.36,666.0,7.73,45332.196,2023-10-03
43.93,-8.46,666.0,7.95,45332.227,2023-10-03
48.57,-6.8,666.0,7.47,45332.259,2023-10-03
53.39,-5.04,666.0,5.5,45332.297,2023-10-03
58.69,-3.08,666.0,5.3,45332.33,2023-10-03
64.4,-1.08,666.0,2.24,45332.367,2023-10-03
68.5,0.03,666.0,4.53,45332.397,2023-10-03
74.84,0.3,666.0,4.87,45332.427,2023-10-03
81.59,0.6,666.0,5.34,45332.459,2023-10-03
88.08,1.16,666.0,3.67,45332.497,2023-10-03
93.08,1.64,666.0,7.15,45332.531,2023-10-03
100.22,2.48,666.0,8.24,45332.561,2023-10-03
105.05,2.76,666.0,7.86,45332.599,2023-10-03
108.29,3.03,666.0,7.3,45332.632,2023-10-03
110.58,3.22,666.0,6.16,45332.669,2023-10-03
114.06,3.53,666.0,6.45,45332.698,2023-10-03
118.6,3.91,666.0,2.02,45332.727,2023-10-03
121.52,4.3,666.0,3.77,45332.761,2023-10-03
128.54,4.22,666.0,8.57,45332.794,2023-10-03
131.21,4.37,666.0,9.76,45332.834,2023-10-03
132.76,4.6,666.0,8.27,45332.863,2023-10-03
135.85,5.05,666.0,8.81,45332.895,2023-10-03
137.84,5.62,666.0,10.72,45332.926,2023-10-03
139.1,6.39,666.0,12.71,45332.97,2023-10-03
140.64,7.11,666.0,13.55,45332.993,2023-10-03
142.49,7.81,666.0,13.68,45333.029,2023-10-03
159.5,42.1,666.0,9.27,45333.062,2023-10-03
147.58,8.99,666.0,13.56,45333.097,2023-10-03
152.27,11.81,666.0,11.17,45333.128,2023-10-03
154.94,13.16,666.0,11.35,45333.161,2023-10-03
156.9,14.99,666.0,13.57,45333.197,2023-10-03
159.1,18.2,666.0,11.99,45333.231,2023-10-03
160.7,21.56,666.0,10.82,45333.268,2023-10-03
162.17,24.55,666.0,10.01,45333.296,2023-10-03
161.62,99.94,666.0,11.05,45333.338,2023-10-03
161.05,103.78,666.0,11.42,45333.362,2023-10-03
162.75,47.86,666.0,7.49,45333.399,2023-10-03
161.81,56.0,666.0,7.19,45333.432,2023-10-03
161.61,59.2,666.0,7.2,45333.462,2023-10-03
162.2,109.56,666.0,7.66,45333.497,2023-10-03
162.15,57.46,666.0,7.5,45333.531,2023-10-03
161.16,58.19,666.0,4.4,45333.56,2023-10-03
156.17,55.82,666.0,2.87,45333.597,2023-10-03
153.3,54.48,666.0,1.68,45333.627,2023-10-03
149.8,54.76,666.0,1.45,45333.663,2023-10-03
146.66,52.88,666.0,6.92,45333.696,2023-10-03
141.91,49.17,666.0,4.0,45333.734,2023-10-03
135.38,44.19,666.0,3.62,45333.765,2023-10-03
131.65,40.59,666.0,3.16,45333.798,2023-10-03
128.97,36.85,666.0,5.28,45333.829,2023-10-03
124.75,32.62,666.0,3.56,45333.866,2023-10-03
121.59,29.66,666.0,7.11,45333.898,2023-10-03
118.96,27.21,666.0,8.79,45333.931,2023-10-03
115.52,25.09,666.0,7.51,45333.962,2023-10-03
112.09,22.76,666.0,7.02,45334.0,2023-10-03
107.62,20.6,666.0,9.26,45334.039,2023-10-03
105.26,17.03,666.0,9.74,45334.063,2023-10-03
101.09,15.06,666.0,10.75,45334.098,2023-10-03
97.39,13.61,666.0,13.63,45334.131,2023-10-03
93.25,12.31,666.0,12.22,45334.165,2023-10-03
85.29,9.49,666.0,4.42,45334.2,2023-10-03
82.02,7.73,666.0,8.11,45334.23,2023-10-03
74.88,6.56,666.0,3.92,45334.259,2023-10-03
71.33,5.84,666.0,5.98,45334.297,2023-10-03
67.05,4.72,666.0,5.82,45334.341,2023-10-03
63.35,3.97,666.0,5.74,45334.365,2023-10-03
60.22,3.29,666.0,5.46,45334.397,2023-10-03
57.61,2.45,666.0,8.45,45334.428,2023-10-03
53.82,1.16,666.0,7.03,45334.463,2023-10-03
51.77,0.22,666.0,10.53,45334.498,2023-10-03
49.7,-0.56,666.0,9.75,45334.527,2023-10-03
47.74,-1.22,666.0,9.15,45334.563,2023-10-03
45.57,-2.19,666.0,8.58,45334.595,2023-10-03
43.57,-3.04,666.0,8.83,45334.626,2023-10-03
41.39,-3.75,666.0,9.43,45334.659,2023-10-03
38.55,-4.99,666.0,6.35,45334.698,2023-10-03
36.04,-6.46,666.0,4.6,45334.73,2023-10-03
34.14,-7.79,666.0,4.48,45334.761,2023-10-03
32.63,-8.9,666.0,5.69,45334.799,2023-10-03
31.26,-9.94,666.0,6.25,45334.833,2023-10-03
29.54,-10.97,666.0,6.92,45334.861,2023-10-03
27.39,-12.45,666.0,6.57,45334.896,2023-10-03
25.19,-14.36,666.0,5.53,45334.93,2023-10-03
21.99,-16.47,666.0,3.6,45334.969,2023-10-03
19.34,-17.9,666.0,3.45,45334.997,2023-10-03
17.19,-19.34,666.0,2.09,45335.029,2023-10-03
15.91,-20.24,666.0,2.02,45335.059,2023-10-03
15.11,-20.64,666.0,2.16,45335.104,2023-10-03
14.94,-20.94,666.0,1.99,45335.129,2023-10-03
14.78,-21.11,666.0,2.01,45335.16,2023-10-03
14.75,-21.08,666.0,2.09,45335.197,2023-10-03
14.81,-20.84,666.0,2.18,45335.225,2023-10-03
14.96,-20.41,666.0,2.31,45335.259,2023-10-03
15.1,-19.97,666.0,2.48,45335.297,2023-10-03
15.39,-19.11,666.0,2.47,45335.328,2023-10-03
15.71,-18.25,666.0,2.54,45335.359,2023-10-03
16.36,-17.73,666.0,3.05,45335.406,2023-10-03
17.15,-17.28,666.0,3.49,45335.426,2023-10-03
18.7,-16.15,666.0,4.2,45335.46,2023-10-03
20.88,-14.33,666.0,5.76,45335.498,2023-10-03
24.98,-11.65,666.0,6.75,45335.527,2023-10-03
29.75,-9.1,666.0,8.44,45335.562,2023-10-03
33.99,-7.1,666.0,11.1,45335.597,2023-10-03
39.63,-4.92,666.0,8.3,45335.627,2023-10-03
46.03,-2.5,666.0,6.27,45335.662,2023-10-03
52.19,-0.65,666.0,6.18,45335.697,2023-10-03
57.6,0.47,666.0,7.35,45335.731,2023-10-03
64.42,1.95,666.0,4.69,45335.763,2023-10-03
71.1,0.63,666.0,2.5,45335.8,2023-10-03
78.55,1.74,666.0,3.8,45335.83,2023-10-03
82.86,1.71,666.0,3.4,45335.869,2023-10-03
88.65,3.29,666.0,3.92,45335.899,2023-10-03
95.31,4.31,666.0,5.5,45335.93,2023-10-03
99.75,3.94,666.0,5.55,45335.965,2023-10-03
103.66,3.89,666.0,7.42,45336.0,2023-10-03
107.65,4.11,666.0,5.16,45336.031,2023-10-03
112.26,4.77,666.0,4.77,45336.066,2023-10-03
114.03,5.42,666.0,2.14,45336.098,2023-10-03
115.9,5.51,666.0,2.56,45336.133,2023-10-03
119.19,6.1,666.0,5.65,45336.166,2023-10-03
122.99,6.8,666.0,5.75,45336.198,2023-10-03
126.55,7.49,666.0,4.55,45336.227,2023-10-03
129.39,7.89,666.0,6.34,45336.262,2023-10-03
132.49,8.31,666.0,5.01,45336.297,2023-10-03
136.23,8.81,666.0,5.93,45336.336,2023-10-03
140.1,8.67,666.0,8.59,45336.364,2023-10-03
142.69,8.23,666.0,10.28,45336.398,2023-10-03
141.89,12.11,666.0,11.65,45336.428,2023-10-03
137.09,20.95,666.0,17.64,45336.461,2023-10-03
141.44,29.95,666.0,10.62,45336.495,2023-10-03
143.29,34.86,666.0,11.98,45336.527,2023-10-03
145.18,38.91,666.0,12.19,45336.561,2023-10-03
165.16,57.55,666.0,6.1,45336.596,2023-10-03
149.53,44.39,666.0,10.51,45336.638,2023-10-03
155.84,55.73,666.0,5.11,45336.662,2023-10-03
168.35,89.33,666.0,15.68,45336.697,2023-10-03
167.63,100.28,666.0,15.74,45336.732,2023-10-03
167.02,109.69,666.0,9.15,45336.762,2023-10-03
166.12,114.14,666.0,7.43,45336.796,2023-10-03
165.61,119.47,666.0,6.87,45336.832,2023-10-03
164.89,122.97,666.0,6.85,45336.861,2023-10-03
160.1,83.75,666.0,9.38,45336.893,2023-10-03
159.83,81.94,666.0,8.42,45336.944,2023-10-03
159.37,77.2,666.0,7.56,45336.978,2023-10-03
158.84,73.31,666.0,6.78,45336.997,2023-10-03
157.69,60.45,666.0,9.46,45337.055,2023-10-03
156.87,53.48,666.0,3.97,45337.068,2023-10-03
154.61,47.1,666.0,6.01,45337.097,2023-10-03
152.18,42.42,666.0,2.79,45337.132,2023-10-03
149.42,39.18,666.0,1.65,45337.168,2023-10-03
141.96,31.27,666.0,5.29,45337.198,2023-10-03
136.82,27.9,666.0,7.71,45337.23,2023-10-03
132.41,24.22,666.0,5.98,45337.261,2023-10-03
130.39,20.59,666.0,1.69,45337.298,2023-10-03
126.11,17.6,666.0,4.21,45337.331,2023-10-03
122.28,15.36,666.0,6.58,45337.36,2023-10-03
118.7,13.67,666.0,7.04,45337.401,2023-10-03
114.87,12.51,666.0,7.59,45337.429,2023-10-03
109.05,9.35,666.0,7.27,45337.464,2023-10-03
105.29,9.11,666.0,10.13,45337.508,2023-10-03
101.63,9.05,666.0,10.41,45337.529,2023-10-03
96.23,8.48,666.0,6.17,45337.56,2023-10-03
89.18,8.98,666.0,4.02,45337.6,2023-10-03
84.9,5.88,666.0,5.89,45337.627,2023-10-03
83.24,5.1,666.0,6.62,45337.666,2023-10-03
81.23,4.85,666.0,6.22,45337.704,2023-10-03
78.85,5.25,666.0,5.2,45337.729,2023-10-03
76.66,5.44,666.0,6.19,45337.765,2023-10-03
72.92,5.49,666.0,3.77,45337.796,2023-10-03
69.12,4.23,666.0,2.23,45337.832,2023-10-03
64.7,1.82,666.0,1.24,45337.864,2023-10-03
59.58,1.97,666.0,1.8,45337.897,2023-10-03
56.18,2.13,666.0,4.44,45337.929,2023-10-03
53.86,2.07,666.0,2.81,45337.961,2023-10-03
51.53,1.78,666.0,3.47,45338.008,2023-10-03
55.65,-2.33,666.0,11.57,45338.028,2023-10-03
55.45,-4.18,666.0,16.0,45338.063,2023-10-03
54.55,-5.63,666.0,17.17,45338.1,2023-10-03
52.91,-7.04,666.0,18.48,45338.127,2023-10-03
51.16,-8.45,666.0,18.81,45338.162,2023-10-03
48.76,-9.75,666.0,18.86,45338.195,2023-10-03
44.58,-10.67,666.0,15.78,45338.23,2023-10-03
41.05,-11.5,666.0,13.97,45338.261,2023-10-03
37.55,-12.07,666.0,11.34,45338.296,2023-10-03
35.05,-12.48,666.0,10.18,45338.328,2023-10-03
33.24,-12.78,666.0,9.92,45338.363,2023-10-03
31.93,-13.06,666.0,10.57,45338.395,2023-10-03
31.17,-13.48,666.0,12.33,45338.43,2023-10-03
30.37,-13.76,666.0,13.53,45338.468,2023-10-03
29.64,-14.66,666.0,14.5,45338.495,2023-10-03
28.61,-15.71,666.0,14.59,45338.528,2023-10-03
27.32,-16.92,666.0,14.02,45338.564,2023-10-03
26.1,-17.63,666.0,13.46,45338.6,2023-10-03
24.88,-17.95,666.0,13.08,45338.63,2023-10-03
23.55,-18.16,666.0,12.43,45338.659,2023-10-03
22.46,-18.03,666.0,11.95,45338.696,2023-10-03
21.63,-17.75,666.0,11.63,45338.731,2023-10-03
20.97,-17.41,666.0,11.39,45338.772,2023-10-03
20.43,-16.99,666.0,11.16,45338.796,2023-10-03
20.14,-16.65,666.0,10.93,45338.833,2023-10-03
19.96,-16.32,666.0,10.72,45338.861,2023-10-03
19.85,-16.03,666.0,10.55,45338.896,2023-10-03
19.94,-16.01,666.0,10.5,45338.927,2023-10-03
20.43,-15.67,666.0,10.07,45338.959,2023-10-03
22.01,-14.33,666.0,8.91,45338.997,2023-10-03
24.57,-12.75,666.0,7.07,45339.03,2023-10-03
27.56,-11.34,666.0,7.84,45339.069,2023-10-03
32.87,-10.15,666.0,8.45,45339.096,2023-10-03
34.33,-7.45,666.0,8.48,45339.127,2023-10-03
38.86,-6.01,666.0,7.59,45339.161,2023-10-03
42.65,-4.02,666.0,4.98,45339.197,2023-10-03
47.22,-2.11,666.0,4.34,45339.235,2023-10-03
51.87,-0.75,666.0,6.67,45339.26,2023-10-03
56.31,0.69,666.0,6.74,45339.299,2023-10-03
61.06,2.35,666.0,5.4,45339.33,2023-10-03
65.15,3.61,666.0,5.69,45339.369,2023-10-03
71.34,2.53,666.0,2.93,45339.398,2023-10-03
76.39,3.79,666.0,3.42,45339.426,2023-10-03
82.02,5.17,666.0,3.28,45339.463,2023-10-03
89.37,6.32,666.0,5.92,45339.5,2023-10-03
95.0,6.66,666.0,5.84,45339.529,2023-10-03
101.2,6.42,666.0,9.12,45339.565,2023-10-03
104.4,7.71,666.0,9.16,45339.599,2023-10-03
109.79,8.15,666.0,9.46,45339.63,2023-10-03
115.78,8.52,666.0,10.87,45339.661,2023-10-03
119.38,9.12,666.0,8.39,45339.697,2023-10-03
122.61,9.89,666.0,5.87,45339.728,2023-10-03
125.23,10.47,666.0,4.98,45339.761,2023-10-03
128.11,11.2,666.0,4.8,45339.798,2023-10-03
131.03,11.87,666.0,4.19,45339.832,2023-10-03
133.3,11.9,666.0,5.28,45339.861,2023-10-03
136.11,11.41,666.0,6.24,45339.897,2023-10-03
138.94,11.05,666.0,10.17,45339.932,2023-10-03
141.36,9.99,666.0,10.09,45339.96,2023-10-03
144.32,8.93,666.0,10.93,45339.998,2023-10-03
146.57,7.96,666.0,11.82,45340.03,2023-10-03
151.03,10.86,666.0,9.47,45340.062,2023-10-03
153.66,12.25,666.0,7.48,45340.097,2023-10-03
155.28,12.73,666.0,9.58,45340.137,2023-10-03
156.65,13.7,666.0,10.22,45340.16,2023-10-03
157.8,14.45,666.0,14.44,45340.2,2023-10-03
159.52,13.32,666.0,15.27,45340.228,2023-10-03
161.66,15.48,666.0,13.85,45340.26,2023-10-03
163.09,17.4,666.0,13.16,45340.299,2023-10-03
164.15,19.14,666.0,12.68,45340.328,2023-10-03
165.0,20.81,666.0,12.54,45340.362,2023-10-03
165.68,22.38,666.0,12.32,45340.4,2023-10-03
166.21,23.68,666.0,12.06,45340.438,2023-10-03
166.6,24.64,666.0,11.84,45340.462,2023-10-03
166.86,25.39,666.0,11.1,45340.499,2023-10-03
166.86,25.4,666.0,9.02,45340.53,2023-10-03
166.53,25.41,666.0,8.06,45340.561,2023-10-03
165.21,25.61,666.0,9.71,45340.594,2023-10-03
160.44,26.31,666.0,9.99,45340.631,2023-10-03
155.64,26.26,666.0,10.25,45340.659,2023-10-03
147.81,22.11,666.0,9.1,45340.697,2023-10-03
143.5,20.52,666.0,11.04,45340.737,2023-10-03
138.88,19.12,666.0,11.54,45340.759,2023-10-03
133.38,17.12,666.0,11.9,45340.798,2023-10-03
125.33,15.85,666.0,9.59,45340.828,2023-10-03
121.4,14.8,666.0,9.79,45340.863,2023-10-03
118.02,14.1,666.0,11.54,45340.9,2023-10-03
115.24,9.33,666.0,17.15,45340.926,2023-10-03
112.39,8.23,666.0,17.57,45340.96,2023-10-03
107.33,7.09,666.0,15.82,45340.997,2023-10-03
102.38,6.41,666.0,14.17,45341.045,2023-10-03
98.75,5.37,666.0,13.1,45341.061,2023-10-03
94.37,5.9,666.0,12.35,45341.096,2023-10-03
90.63,6.1,666.0,13.37,45341.129,2023-10-03
87.05,5.87,666.0,14.37,45341.161,2023-10-03
82.25,5.01,666.0,11.69,45341.195,2023-10-03
78.14,3.95,666.0,8.9,45341.228,2023-10-03
71.54,0.8,666.0,5.42,45341.261,2023-10-03
68.49,-0.24,666.0,7.9,45341.298,2023-10-03
65.46,-1.09,666.0,7.93,45341.327,2023-10-03
62.1,-1.96,666.0,5.15,45341.361,2023-10-03
58.41,-4.0,666.0,6.1,45341.397,2023-10-03
55.34,-4.64,666.0,7.44,45341.432,2023-10-03
53.96,-5.46,666.0,10.13,45341.464,2023-10-03
51.49,-6.16,666.0,13.34,45341.501,2023-10-03
48.57,-6.91,666.0,12.36,45341.528,2023-10-03
46.05,-8.05,666.0,16.85,45341.558,2023-10-03
43.52,-9.83,666.0,14.54,45341.598,2023-10-03
42.19,-11.3,666.0,14.06,45341.63,2023-10-03
39.97,-12.61,666.0,13.53,45341.661,2023-10-03
38.96,-14.68,666.0,13.87,45341.699,2023-10-03
37.06,-16.38,666.0,13.51,45341.728,2023-10-03
35.49,-17.42,666.0,13.67,45341.764,2023-10-03
