elev,shp,time,elb,rie
35.67,44.53,17:55:09:316,33.3,31.26
38.48,47.09,17:55:09:454,39.32,24.68
46.83,58.08,17:55:09:591,26.54,666.0
49.24,57.61,17:55:09:734,31.46,17.09
54.47,57.42,17:55:09:864,37.45,17.97
58.07,57.6,17:55:10:007,32.99,30.82
62.14,56.25,17:55:10:145,33.54,29.31
65.2,59.63,17:55:10:290,31.04,30.45
68.14,58.69,17:55:10:427,34.87,30.81
68.16,61.73,17:55:10:568,37.83,20.93
71.69,59.05,17:55:10:703,34.67,33.95
67.04,56.03,17:55:10:850,48.51,24.27
76.13,62.66,17:55:10:983,32.35,29.56
76.4,56.04,17:55:11:114,39.8,42.83
81.7,65.44,17:55:11:262,28.08,666.0
81.42,62.5,17:55:11:426,29.92,666.0
82.43,62.26,17:55:11:569,29.28,666.0
83.41,61.4,17:55:11:703,29.84,666.0
83.51,60.87,17:55:11:833,30.58,40.69
83.25,60.16,17:55:11:980,32.54,40.7
82.3,60.41,17:55:12:118,28.69,666.0
76.04,57.69,17:55:12:263,35.33,32.81
74.97,58.11,17:55:12:404,33.05,33.25
61.98,52.83,17:55:12:554,45.96,26.7
55.29,50.44,17:55:12:686,52.07,24.5
48.4,49.96,17:55:12:823,53.68,18.71
50.77,53.24,17:55:12:962,34.44,29.97
48.03,53.6,17:55:13:101,27.36,666.0
43.45,51.58,17:55:13:237,27.6,666.0
39.2,45.76,17:55:13:385,33.76,31.23
34.84,41.06,17:55:13:523,32.24,32.26
27.94,33.11,17:55:13:674,35.79,18.65
25.01,24.78,17:55:13:820,33.37,17.66
22.77,18.16,17:55:13:957,31.27,16.8
20.61,12.12,17:55:14:094,29.79,666.0
19.5,5.83,17:55:14:228,30.16,17.29
19.18,-0.13,17:55:14:375,29.51,666.0
18.76,-2.49,17:55:14:518,27.36,666.0
18.43,-5.09,17:55:14:670,27.82,666.0
17.93,-10.06,17:55:14:814,27.77,666.0
17.53,-10.27,17:55:14:954,27.18,666.0
17.22,-12.2,17:55:15:088,26.74,666.0
17.31,-12.84,17:55:15:226,26.37,666.0
17.17,-12.68,17:55:15:367,25.99,666.0
16.94,-11.87,17:55:15:505,25.48,666.0
17.29,-11.5,17:55:15:643,25.88,666.0
17.34,-6.31,17:55:15:785,28.81,666.0
17.34,0.68,17:55:15:929,29.69,666.0
18.98,10.88,17:55:16:067,28.45,666.0
19.64,19.1,17:55:16:211,32.87,19.28
20.49,23.32,17:55:16:353,36.65,15.63
24.19,35.64,17:55:16:488,35.21,17.35
28.21,41.19,17:55:16:627,34.78,19.8
34.28,46.78,17:55:16:763,35.53,24.65
43.28,54.66,17:55:16:895,23.33,666.0
42.66,51.37,17:55:17:030,32.23,36.18
48.22,57.71,17:55:17:173,27.86,666.0
50.73,58.96,17:55:17:316,26.23,666.0
45.81,50.81,17:55:17:452,61.86,15.85
54.91,61.8,17:55:17:593,26.84,666.0
53.6,60.91,17:55:17:739,35.89,21.74
50.62,52.64,17:55:17:887,57.85,21.17
58.89,62.9,17:55:18:024,38.07,20.94
60.96,53.73,17:55:18:156,45.6,32.96
62.89,53.61,17:55:18:291,44.79,36.95
65.96,62.11,17:55:18:428,34.01,31.36
