elev,shp,time,elb,rie
71.44,62.38,14:59:23:429,34.29,42.19
80.14,65.63,14:59:23:552,25.95,666.0
81.07,60.53,14:59:23:672,21.33,666.0
83.92,56.63,14:59:23:799,9.72,666.0
84.37,44.07,14:59:23:918,17.69,666.0
84.07,38.48,14:59:24:040,14.42,666.0
85.81,29.39,14:59:24:166,15.78,666.0
87.26,25.96,14:59:24:295,12.28,666.0
87.86,18.11,14:59:24:422,18.07,666.0
87.5,15.59,14:59:24:542,14.02,666.0
86.88,11.42,14:59:24:673,12.8,666.0
86.34,6.92,14:59:24:794,11.43,666.0
85.42,0.56,14:59:24:913,14.49,666.0
84.88,-1.37,14:59:25:034,12.05,666.0
85.49,-6.11,14:59:25:162,11.56,666.0
84.01,-8.62,14:59:25:280,12.13,666.0
82.09,-12.22,14:59:25:398,16.46,666.0
82.51,-10.37,14:59:25:511,14.78,666.0
82.24,-10.31,14:59:25:635,8.7,666.0
82.18,-9.35,14:59:25:764,14.63,666.0
82.32,-6.64,14:59:25:888,14.75,666.0
81.47,-3.65,14:59:26:017,17.41,666.0
80.78,-0.13,14:59:26:140,17.13,666.0
80.62,3.78,14:59:26:266,20.5,666.0
82.13,9.58,14:59:26:398,16.22,666.0
83.93,15.68,14:59:26:522,15.27,666.0
84.14,19.18,14:59:26:641,17.04,666.0
83.7,28.05,14:59:26:765,14.44,666.0
84.14,34.23,14:59:26:884,14.38,666.0
85.0,39.33,14:59:27:017,13.05,666.0
85.23,44.02,14:59:27:149,15.16,666.0
86.81,48.67,14:59:27:267,12.65,666.0
87.34,55.01,14:59:27:379,8.6,666.0
86.12,56.21,14:59:27:500,13.65,666.0
85.17,59.79,14:59:27:621,13.54,666.0
83.87,63.92,14:59:27:756,14.18,666.0
82.82,65.49,14:59:27:872,13.45,666.0
70.58,68.52,14:59:27:992,30.92,9.21
67.86,66.8,14:59:28:115,36.22,14.02
66.5,69.02,14:59:28:237,36.51,10.09
66.5,67.61,14:59:28:358,39.55,15.32
44.68,56.7,14:59:28:484,71.02,5.11
67.76,66.54,14:59:28:600,39.02,21.95
66.13,64.57,14:59:28:718,40.74,22.35
68.66,65.53,14:59:28:846,36.95,17.91
79.21,61.2,14:59:28:970,24.51,666.0
