elev,shp,time,elb,rie
14.45,-39.73,15:32:08:730,21.92,666.0
14.81,-39.49,15:32:08:860,20.58,666.0
15.02,-38.92,15:32:08:980,20.57,666.0
14.98,-38.19,15:32:09:110,20.98,666.0
14.44,-37.33,15:32:09:241,20.85,666.0
14.18,-37.49,15:32:09:370,21.35,666.0
14.24,-37.7,15:32:09:489,21.9,666.0
14.37,-37.26,15:32:09:606,21.59,666.0
14.32,-37.65,15:32:09:738,21.56,666.0
14.12,-37.8,15:32:09:853,21.51,666.0
13.88,-38.35,15:32:09:987,21.62,666.0
13.74,-38.41,15:32:10:109,21.45,666.0
13.69,-38.76,15:32:10:235,21.26,666.0
13.76,-38.53,15:32:10:356,21.28,666.0
13.68,-37.75,15:32:10:481,20.89,666.0
13.55,-37.44,15:32:10:611,20.7,666.0
13.57,-37.92,15:32:10:731,20.94,666.0
13.57,-38.24,15:32:10:872,20.89,666.0
13.37,-37.31,15:32:11:001,20.55,666.0
13.37,-37.05,15:32:11:118,20.57,666.0
13.35,-37.67,15:32:11:242,20.97,666.0
13.37,-38.18,15:32:11:362,20.98,666.0
13.31,-38.1,15:32:11:486,21.17,666.0
13.15,-38.37,15:32:11:606,20.9,666.0
13.06,-38.49,15:32:11:724,20.83,666.0
13.09,-38.68,15:32:11:837,20.65,666.0
13.2,-38.57,15:32:11:959,20.69,666.0
13.19,-38.46,15:32:12:078,20.57,666.0
13.16,-37.91,15:32:12:208,20.46,666.0
13.31,-37.45,15:32:12:325,21.22,666.0
13.05,-27.51,15:32:12:449,21.18,666.0
12.72,-0.64,15:32:12:575,21.71,666.0
14.71,21.87,15:32:12:692,24.14,666.0
21.23,42.99,15:32:12:817,27.12,666.0
36.18,60.3,15:32:12:943,23.78,666.0
50.03,71.17,15:32:13:070,14.11,666.0
61.77,76.79,15:32:13:190,14.64,666.0
68.15,76.63,15:32:13:305,10.44,666.0
79.23,74.78,15:32:13:441,24.89,666.0
87.44,67.66,15:32:13:573,32.88,31.06
95.71,67.11,15:32:13:690,28.21,666.0
108.86,67.11,15:32:13:809,20.3,666.0
111.97,63.55,15:32:13:938,27.75,666.0
123.66,64.91,15:32:14:086,21.62,666.0
128.75,65.43,15:32:14:216,24.26,666.0
135.63,65.77,15:32:14:333,22.15,666.0
139.51,65.48,15:32:14:450,22.16,666.0
144.52,63.47,15:32:14:569,21.86,666.0
147.04,60.84,15:32:14:698,22.92,666.0
152.02,55.54,15:32:14:824,21.63,666.0
155.12,48.26,15:32:14:938,23.37,666.0
156.67,41.89,15:32:15:057,22.95,666.0
157.15,36.82,15:32:15:179,23.04,666.0
156.82,35.28,15:32:15:294,22.76,666.0
155.07,38.58,15:32:15:420,22.15,666.0
148.8,49.89,15:32:15:543,22.41,666.0
141.63,56.39,15:32:15:656,22.1,666.0
127.88,63.23,15:32:15:773,23.88,666.0
117.69,65.4,15:32:15:894,23.52,666.0
99.39,68.25,15:32:16:020,24.19,666.0
83.6,71.55,15:32:16:166,30.07,22.7
73.29,74.36,15:32:16:283,22.41,666.0
63.1,74.49,15:32:16:407,24.57,666.0
61.42,68.38,15:32:16:526,13.25,666.0
46.3,65.1,15:32:16:640,7.62,666.0
39.05,58.03,15:32:16:761,13.44,666.0
25.11,41.06,15:32:16:880,24.96,666.0
18.28,20.98,15:32:17:007,21.21,666.0
15.93,4.04,15:32:17:128,22.46,666.0
15.78,-13.04,15:32:17:258,20.04,666.0
16.62,-23.14,15:32:17:390,19.21,666.0
17.91,-32.26,15:32:17:511,20.09,666.0
18.44,-35.13,15:32:17:629,19.32,666.0
18.89,-38.13,15:32:17:746,19.9,666.0
19.72,-40.25,15:32:17:870,18.93,666.0
19.57,-40.36,15:32:17:985,18.17,666.0
19.26,-40.36,15:32:18:112,18.97,666.0
18.72,-42.08,15:32:18:235,20.32,666.0
18.1,-42.41,15:32:18:356,20.66,666.0
16.02,-38.77,15:32:18:476,21.3,666.0
14.29,-27.82,15:32:18:597,22.37,666.0
12.89,3.06,15:32:18:716,22.43,666.0
17.31,38.97,15:32:18:851,27.3,666.0
28.63,58.6,15:32:18:975,30.87,13.39
45.69,70.26,15:32:19:091,11.98,666.0
63.62,79.13,15:32:19:222,8.28,666.0
69.43,78.0,15:32:19:344,29.79,666.0
73.51,74.91,15:32:19:463,26.88,666.0
86.71,73.79,15:32:19:591,21.32,666.0
90.96,66.21,15:32:19:709,31.98,48.37
103.02,71.29,15:32:19:826,18.66,666.0
110.7,71.22,15:32:19:957,20.44,666.0
116.54,70.53,15:32:20:075,24.14,666.0
122.13,69.69,15:32:20:211,23.72,666.0
129.31,69.24,15:32:20:340,24.76,666.0
133.39,67.8,15:32:20:470,24.67,666.0
141.39,65.44,15:32:20:588,22.97,666.0
146.68,61.64,15:32:20:704,22.71,666.0
149.69,57.69,15:32:20:839,22.35,666.0
152.85,50.22,15:32:20:962,22.53,666.0
153.54,44.84,15:32:21:092,24.54,666.0
153.19,43.77,15:32:21:212,23.58,666.0
150.26,47.5,15:32:21:334,21.15,666.0
143.95,54.04,15:32:21:458,22.79,666.0
136.39,61.67,15:32:21:579,23.25,666.0
129.9,66.36,15:32:21:707,22.54,666.0
121.38,67.66,15:32:21:829,25.15,666.0
110.69,68.5,15:32:21:945,25.29,666.0
96.84,68.74,15:32:22:075,28.23,666.0
88.1,71.03,15:32:22:201,26.74,666.0
81.29,74.66,15:32:22:325,20.99,666.0
58.31,73.82,15:32:22:444,32.56,11.03
55.01,74.29,15:32:22:560,13.08,666.0
46.46,72.01,15:32:22:680,5.07,666.0
33.36,64.31,15:32:22:809,17.5,666.0
23.03,52.42,15:32:22:937,25.2,666.0
16.05,32.54,15:32:23:062,22.51,666.0
13.75,3.49,15:32:23:185,18.41,666.0
13.7,-18.1,15:32:23:303,19.19,666.0
14.18,-32.48,15:32:23:425,21.92,666.0
15.12,-40.47,15:32:23:550,21.88,666.0
15.18,-44.8,15:32:23:689,22.06,666.0
14.99,-46.94,15:32:23:820,20.96,666.0
14.97,-47.74,15:32:23:964,20.39,666.0
14.84,-47.74,15:32:24:087,20.53,666.0
14.2,-45.35,15:32:24:209,20.16,666.0
13.31,-42.44,15:32:24:327,20.73,666.0
10.74,-27.93,15:32:24:458,22.92,666.0
9.65,1.13,15:32:24:572,27.25,666.0
13.76,39.83,15:32:24:706,26.56,666.0
27.84,57.26,15:32:24:833,28.34,666.0
55.36,74.8,15:32:24:957,12.53,666.0
65.87,75.0,15:32:25:087,20.23,666.0
71.23,75.22,15:32:25:200,33.04,16.21
86.21,75.92,15:32:25:329,25.17,666.0
95.08,71.28,15:32:25:460,27.94,666.0
111.03,70.88,15:32:25:580,22.16,666.0
119.48,67.32,15:32:25:706,21.97,666.0
123.04,65.47,15:32:25:833,26.93,666.0
129.21,63.85,15:32:25:965,24.21,666.0
132.81,58.54,15:32:26:090,30.28,48.41
142.45,56.2,15:32:26:206,24.99,666.0
146.82,52.32,15:32:26:324,24.5,666.0
150.8,46.49,15:32:26:442,24.16,666.0
153.53,38.78,15:32:26:568,24.8,666.0
154.02,37.18,15:32:26:697,24.2,666.0
154.03,37.45,15:32:26:821,23.8,666.0
154.15,36.88,15:32:26:945,23.68,666.0
151.39,45.01,15:32:27:067,22.89,666.0
148.02,51.83,15:32:27:198,21.0,666.0
141.76,59.82,15:32:27:321,27.4,666.0
132.45,64.43,15:32:27:440,23.46,666.0
121.47,67.57,15:32:27:566,23.16,666.0
112.67,68.87,15:32:27:688,24.32,666.0
98.05,69.56,15:32:27:804,27.69,666.0
86.34,71.25,15:32:27:923,31.33,28.15
75.57,73.45,15:32:28:042,31.53,18.87
66.03,75.39,15:32:28:169,30.09,16.49
57.98,76.26,15:32:28:283,20.06,666.0
47.79,71.29,15:32:28:401,7.18,666.0
36.42,65.65,15:32:28:520,17.26,666.0
22.44,53.81,15:32:28:644,21.35,666.0
15.83,29.6,15:32:28:775,23.77,666.0
13.46,4.23,15:32:28:899,23.99,666.0
13.92,-19.91,15:32:29:029,19.73,666.0
15.18,-35.18,15:32:29:149,19.57,666.0
14.54,-41.44,15:32:29:276,17.12,666.0
14.15,-42.63,15:32:29:396,17.7,666.0
14.08,-43.38,15:32:29:510,18.52,666.0
13.93,-44.27,15:32:29:637,18.85,666.0
13.39,-41.01,15:32:29:754,19.99,666.0
11.77,-18.66,15:32:29:884,21.98,666.0
12.77,17.59,15:32:30:011,23.84,666.0
20.24,49.64,15:32:30:138,28.56,666.0
26.25,60.85,15:32:30:263,30.1,12.25
44.01,71.04,15:32:30:394,15.92,666.0
54.17,75.97,15:32:30:521,20.57,666.0
69.68,79.19,15:32:30:637,9.66,666.0
72.03,76.22,15:32:30:760,10.33,666.0
79.28,76.42,15:32:30:884,26.32,666.0
90.09,71.87,15:32:31:003,28.42,666.0
98.77,69.37,15:32:31:127,25.62,666.0
108.22,68.59,15:32:31:247,25.59,666.0
115.98,66.05,15:32:31:372,26.4,666.0
122.46,60.81,15:32:31:491,29.58,666.0
128.02,65.28,15:32:31:609,25.34,666.0
134.59,64.24,15:32:31:739,23.31,666.0
138.13,63.19,15:32:31:867,23.38,666.0
141.73,60.96,15:32:31:996,23.47,666.0
146.08,59.07,15:32:32:112,21.62,666.0
148.92,55.44,15:32:32:238,21.26,666.0
150.58,54.48,15:32:32:363,21.36,666.0
151.55,51.45,15:32:32:489,22.74,666.0
150.9,49.11,15:32:32:609,22.47,666.0
149.57,51.58,15:32:32:727,23.08,666.0
142.34,60.18,15:32:32:842,21.41,666.0
134.39,64.51,15:32:32:962,22.44,666.0
123.28,67.61,15:32:33:084,23.17,666.0
112.11,68.85,15:32:33:216,24.04,666.0
96.46,68.72,15:32:33:341,27.43,666.0
83.36,70.95,15:32:33:473,31.74,23.21
71.43,71.37,15:32:33:603,27.18,666.0
63.13,70.13,15:32:33:716,23.87,666.0
52.47,70.29,15:32:33:855,22.03,666.0
44.58,66.22,15:32:33:980,8.38,666.0
26.81,54.49,15:32:34:102,26.81,666.0
22.0,47.7,15:32:34:221,23.74,666.0
16.71,32.7,15:32:34:348,24.05,666.0
13.69,19.38,15:32:34:473,20.91,666.0
12.43,8.48,15:32:34:594,20.32,666.0
11.7,-7.42,15:32:34:715,18.84,666.0
12.2,-20.23,15:32:34:841,18.59,666.0
12.63,-25.32,15:32:34:963,17.43,666.0
13.61,-31.35,15:32:35:079,18.92,666.0
14.0,-34.72,15:32:35:205,18.49,666.0
13.88,-34.24,15:32:35:332,18.33,666.0
13.59,-34.0,15:32:35:452,18.45,666.0
13.27,-32.02,15:32:35:572,21.1,666.0
12.02,-25.4,15:32:35:690,24.2,666.0
10.32,1.81,15:32:35:815,24.4,666.0
13.23,31.55,15:32:35:938,23.15,666.0
17.28,47.22,15:32:36:066,31.98,3.03
27.02,61.8,15:32:36:199,27.46,666.0
41.22,68.23,15:32:36:322,17.49,666.0
53.22,76.69,15:32:36:446,10.16,666.0
62.16,76.16,15:32:36:569,32.01,-4.11
70.37,77.69,15:32:36:690,17.72,666.0
72.95,73.82,15:32:36:815,29.25,666.0
88.51,71.82,15:32:36:937,15.63,666.0
88.7,68.0,15:32:37:073,28.53,666.0
100.01,64.99,15:32:37:205,28.59,666.0
107.75,64.53,15:32:37:323,26.77,666.0
112.4,64.37,15:32:37:448,26.69,666.0
118.0,64.44,15:32:37:575,26.32,666.0
124.41,64.59,15:32:37:693,25.31,666.0
128.68,63.47,15:32:37:826,24.63,666.0
134.02,62.5,15:32:37:945,23.24,666.0
137.46,61.76,15:32:38:067,24.31,666.0
141.32,61.71,15:32:38:189,23.19,666.0
145.04,60.16,15:32:38:318,22.95,666.0
148.66,58.15,15:32:38:440,22.54,666.0
151.88,55.29,15:32:38:566,23.03,666.0
153.91,52.08,15:32:38:687,22.96,666.0
155.05,50.21,15:32:38:803,22.43,666.0
154.68,49.72,15:32:38:923,22.24,666.0
151.26,53.4,15:32:39:048,20.76,666.0
143.19,57.96,15:32:39:177,20.2,666.0
136.51,60.99,15:32:39:295,20.48,666.0
124.61,63.09,15:32:39:419,25.46,666.0
116.37,64.57,15:32:39:541,21.83,666.0
104.86,65.12,15:32:39:676,22.13,666.0
93.6,65.44,15:32:39:801,26.02,666.0
85.82,66.31,15:32:39:922,23.36,666.0
72.99,66.35,15:32:40:046,29.0,666.0
64.5,67.03,15:32:40:170,18.11,666.0
59.17,66.56,15:32:40:297,12.94,666.0
43.89,58.01,15:32:40:428,21.88,666.0
39.21,52.63,15:32:40:546,15.86,666.0
25.83,43.25,15:32:40:671,22.48,666.0
19.33,33.26,15:32:40:806,23.06,666.0
15.82,20.38,15:32:40:935,21.96,666.0
12.44,4.68,15:32:41:058,20.27,666.0
11.86,-15.9,15:32:41:174,19.9,666.0
12.75,-22.72,15:32:41:288,17.57,666.0
14.0,-33.25,15:32:41:404,18.05,666.0
15.36,-37.97,15:32:41:527,18.23,666.0
16.32,-39.97,15:32:41:651,18.16,666.0
16.54,-41.59,15:32:41:769,18.06,666.0
16.08,-40.88,15:32:41:893,17.95,666.0
15.83,-40.65,15:32:42:024,18.33,666.0
15.22,-39.24,15:32:42:148,19.44,666.0
13.55,-29.27,15:32:42:270,21.98,666.0
11.79,-13.41,15:32:42:389,23.27,666.0
13.29,18.6,15:32:42:526,26.19,666.0
20.97,44.16,15:32:42:644,32.3,5.23
36.65,60.86,15:32:42:767,21.01,666.0
52.3,69.41,15:32:42:890,8.1,666.0
56.08,65.7,15:32:43:010,30.5,51.32
75.92,76.74,15:32:43:146,15.16,666.0
84.82,74.4,15:32:43:267,22.47,666.0
89.87,69.36,15:32:43:389,31.45,35.64
102.08,68.45,15:32:43:504,22.58,666.0
106.75,67.52,15:32:43:628,26.25,666.0
113.13,65.3,15:32:43:751,27.52,666.0
124.07,66.31,15:32:43:884,21.21,666.0
126.25,65.51,15:32:44:004,24.62,666.0
132.95,65.98,15:32:44:142,21.45,666.0
137.22,65.72,15:32:44:271,22.88,666.0
141.68,66.26,15:32:44:391,20.97,666.0
144.88,66.22,15:32:44:522,22.39,666.0
146.53,67.56,15:32:44:653,22.38,666.0
147.41,67.27,15:32:44:771,21.67,666.0
147.31,66.51,15:32:44:890,21.43,666.0
145.82,66.09,15:32:45:008,19.45,666.0
139.09,66.84,15:32:45:144,21.83,666.0
130.49,66.11,15:32:45:261,22.98,666.0
120.33,64.83,15:32:45:383,19.3,666.0
109.8,64.75,15:32:45:508,20.83,666.0
95.74,65.51,15:32:45:639,27.58,666.0
83.34,65.61,15:32:45:757,31.87,19.97
64.73,65.4,15:32:45:878,42.9,6.66
66.24,69.16,15:32:46:012,22.72,666.0
59.9,69.58,15:32:46:130,16.81,666.0
47.23,65.67,15:32:46:262,15.09,666.0
38.4,61.74,15:32:46:377,18.67,666.0
31.91,57.44,15:32:46:493,19.38,666.0
20.84,45.65,15:32:46:611,24.48,666.0
13.91,21.0,15:32:46:739,26.21,666.0
11.36,2.46,15:32:46:876,19.77,666.0
11.19,-11.15,15:32:46:993,19.28,666.0
12.25,-29.94,15:32:47:125,21.09,666.0
12.81,-33.82,15:32:47:247,20.19,666.0
13.2,-37.86,15:32:47:375,20.51,666.0
13.27,-38.79,15:32:47:494,19.96,666.0
13.35,-38.93,15:32:47:611,19.82,666.0
13.14,-39.15,15:32:47:734,19.99,666.0
12.93,-37.99,15:32:47:847,20.63,666.0
12.24,-30.89,15:32:47:979,26.19,666.0
12.28,4.92,15:32:48:106,28.24,666.0
19.98,48.89,15:32:48:241,23.98,666.0
26.06,58.28,15:32:48:356,31.55,14.87
43.43,69.44,15:32:48:472,19.34,666.0
53.57,73.04,15:32:48:598,12.92,666.0
63.77,79.3,15:32:48:729,14.21,666.0
68.09,79.33,15:32:48:854,27.02,666.0
78.56,76.12,15:32:48:977,20.06,666.0
80.46,65.98,15:32:49:092,36.25,33.43
91.05,68.75,15:32:49:220,28.31,666.0
102.92,69.18,15:32:49:339,23.06,666.0
107.22,68.22,15:32:49:464,25.26,666.0
118.15,67.34,15:32:49:586,18.49,666.0
120.12,66.48,15:32:49:703,22.57,666.0
122.92,66.23,15:32:49:830,25.99,666.0
127.86,66.12,15:32:49:957,23.99,666.0
134.12,66.24,15:32:50:079,21.64,666.0
138.66,65.16,15:32:50:201,22.24,666.0
142.1,63.89,15:32:50:324,23.28,666.0
146.19,61.36,15:32:50:454,22.17,666.0
149.6,57.91,15:32:50:592,22.6,666.0
152.5,52.11,15:32:50:707,23.27,666.0
152.81,47.9,15:32:50:829,23.54,666.0
152.59,46.04,15:32:50:957,23.8,666.0
153.29,43.71,15:32:51:079,22.29,666.0
150.8,46.46,15:32:51:206,21.11,666.0
144.52,51.2,15:32:51:329,23.12,666.0
139.01,55.48,15:32:51:450,22.26,666.0
129.25,62.14,15:32:51:581,22.75,666.0
118.78,64.67,15:32:51:728,22.24,666.0
106.46,66.24,15:32:51:868,23.97,666.0
94.68,66.03,15:32:52:004,27.31,666.0
77.16,65.99,15:32:52:143,37.07,14.56
67.21,66.02,15:32:52:278,37.98,9.44
64.01,69.44,15:32:52:394,29.77,666.0
60.71,69.59,15:32:52:521,16.48,666.0
50.97,65.96,15:32:52:643,12.48,666.0
43.04,63.99,15:32:52:765,15.74,666.0
35.07,57.23,15:32:52:896,16.32,666.0
24.54,49.4,15:32:53:030,23.98,666.0
18.93,34.13,15:32:53:159,22.9,666.0
16.85,26.05,15:32:53:275,22.35,666.0
14.77,16.96,15:32:53:396,22.38,666.0
12.52,-1.49,15:32:53:520,19.28,666.0
12.37,-19.78,15:32:53:639,20.26,666.0
13.57,-31.1,15:32:53:764,20.09,666.0
14.07,-35.54,15:32:53:891,18.84,666.0
14.61,-39.47,15:32:54:003,20.26,666.0
14.41,-40.09,15:32:54:124,20.63,666.0
14.34,-40.31,15:32:54:260,20.46,666.0
14.2,-40.32,15:32:54:388,19.8,666.0
13.99,-39.44,15:32:54:505,20.33,666.0
12.89,-35.37,15:32:54:643,25.89,666.0
11.98,0.15,15:32:54:775,27.04,666.0
16.72,38.19,15:32:54:910,25.98,666.0
26.38,56.31,15:32:55:033,26.48,666.0
40.22,62.79,15:32:55:154,18.24,666.0
52.57,71.05,15:32:55:281,6.25,666.0
60.99,66.04,15:32:55:407,31.57,36.75
66.65,72.26,15:32:55:526,29.07,666.0
77.14,72.4,15:32:55:647,31.68,18.74
88.55,71.27,15:32:55:771,23.07,666.0
95.71,70.33,15:32:55:894,21.85,666.0
102.58,65.28,15:32:56:014,30.77,42.89
113.27,66.89,15:32:56:142,23.24,666.0
119.83,66.65,15:32:56:270,24.7,666.0
124.79,66.08,15:32:56:393,25.02,666.0
129.06,64.83,15:32:56:518,24.24,666.0
135.82,62.54,15:32:56:633,22.77,666.0
139.35,61.47,15:32:56:760,22.62,666.0
145.71,58.56,15:32:56:890,20.76,666.0
149.59,56.46,15:32:57:012,21.63,666.0
152.18,52.49,15:32:57:140,22.47,666.0
154.11,49.72,15:32:57:266,21.68,666.0
154.62,48.58,15:32:57:389,21.79,666.0
154.87,48.15,15:32:57:508,21.12,666.0
151.63,52.05,15:32:57:634,20.7,666.0
148.06,55.91,15:32:57:773,18.85,666.0
141.59,61.97,15:32:57:904,21.2,666.0
135.43,62.93,15:32:58:033,24.52,666.0
128.12,63.88,15:32:58:171,23.89,666.0
118.69,64.29,15:32:58:310,22.81,666.0
110.4,64.55,15:32:58:442,24.44,666.0
101.83,65.56,15:32:58:578,26.01,666.0
86.96,66.0,15:32:58:716,35.21,26.21
77.2,67.58,15:32:58:836,35.81,19.15
70.01,67.82,15:32:58:960,32.54,14.31
64.37,68.75,15:32:59:081,26.32,666.0
61.64,74.55,15:32:59:222,6.51,666.0
41.64,72.43,15:32:59:341,35.66,1.83
42.71,71.17,15:32:59:455,12.68,666.0
32.35,63.5,15:32:59:584,18.19,666.0
18.09,46.33,15:32:59:717,30.09,11.75
14.16,26.24,15:32:59:842,29.37,666.0
12.83,3.39,15:32:59:965,20.83,666.0
13.5,-15.53,15:33:00:091,23.26,666.0
14.88,-28.82,15:33:00:219,22.93,666.0
15.34,-36.34,15:33:00:335,22.95,666.0
15.64,-40.84,15:33:00:457,22.13,666.0
15.22,-42.03,15:33:00:578,19.89,666.0
15.06,-45.35,15:33:00:705,19.19,666.0
14.82,-46.13,15:33:00:843,19.31,666.0
14.59,-45.61,15:33:00:971,20.71,666.0
13.74,-41.61,15:33:01:105,22.67,666.0
12.94,-25.78,15:33:01:222,23.17,666.0
12.88,4.16,15:33:01:345,25.92,666.0
14.72,28.23,15:33:01:475,26.92,666.0
20.98,49.79,15:33:01:603,25.92,666.0
25.52,56.24,15:33:01:729,30.86,11.64
41.9,65.72,15:33:01:862,18.29,666.0
53.67,71.01,15:33:01:993,18.46,666.0
63.78,77.41,15:33:02:135,14.46,666.0
69.83,79.08,15:33:02:270,27.63,666.0
78.71,76.99,15:33:02:410,29.25,666.0
85.88,75.44,15:33:02:539,27.84,666.0
92.37,73.21,15:33:02:686,24.19,666.0
100.43,71.6,15:33:02:816,23.57,666.0
110.56,71.72,15:33:02:961,19.2,666.0
113.64,68.42,15:33:03:094,22.96,666.0
119.93,67.72,15:33:03:230,26.03,666.0
126.17,66.51,15:33:03:382,24.7,666.0
130.73,64.4,15:33:03:509,25.02,666.0
136.27,62.51,15:33:03:641,23.16,666.0
139.53,60.47,15:33:03:792,22.22,666.0
142.93,58.09,15:33:03:941,23.98,666.0
147.19,55.39,15:33:04:087,23.22,666.0
149.07,52.5,15:33:04:226,23.92,666.0
149.33,49.11,15:33:04:349,23.73,666.0
148.7,50.03,15:33:04:479,22.78,666.0
146.7,51.1,15:33:04:611,21.74,666.0
141.64,57.17,15:33:04:754,22.87,666.0
131.02,61.05,15:33:04:882,28.05,666.0
125.75,64.04,15:33:05:008,22.99,666.0
116.91,66.92,15:33:05:145,23.59,666.0
108.97,67.32,15:33:05:278,24.16,666.0
93.6,66.42,15:33:05:422,32.34,34.92
85.01,68.23,15:33:05:560,35.42,27.87
79.48,70.17,15:33:05:686,30.09,24.11
71.65,71.05,15:33:05:824,28.7,666.0
65.1,69.12,15:33:05:958,31.77,12.41
63.61,69.63,15:33:06:083,27.26,666.0
61.91,69.14,15:33:06:225,29.79,666.0
62.92,70.49,15:33:06:384,27.59,666.0
68.26,73.41,15:33:06:537,20.98,666.0
66.05,71.36,15:33:06:677,25.65,666.0
66.06,72.67,15:33:06:810,28.29,666.0
65.41,70.19,15:33:06:934,24.14,666.0
64.51,69.81,15:33:07:077,29.86,666.0
65.49,69.92,15:33:07:236,27.79,666.0
67.42,69.75,15:33:07:393,23.88,666.0
66.01,69.11,15:33:07:526,26.45,666.0
67.81,69.78,15:33:07:654,25.33,666.0
66.38,69.43,15:33:07:811,26.28,666.0
65.98,69.11,15:33:07:976,27.02,666.0
66.22,69.07,15:33:08:118,29.24,666.0
66.26,67.44,15:33:08:259,27.05,666.0
66.45,68.97,15:33:08:392,26.56,666.0
67.37,71.34,15:33:08:537,6.21,666.0
53.16,67.76,15:33:08:679,13.1,666.0
39.86,56.61,15:33:08:811,16.8,666.0
23.89,40.37,15:33:08:961,26.17,666.0
17.16,18.79,15:33:09:097,22.26,666.0
15.13,-7.4,15:33:09:252,21.81,666.0
14.16,-19.58,15:33:09:388,20.83,666.0
13.76,-27.85,15:33:09:522,19.65,666.0
13.66,-28.03,15:33:09:650,18.52,666.0
13.88,-29.39,15:33:09:788,18.93,666.0
13.83,-29.37,15:33:09:925,18.8,666.0
13.67,-28.62,15:33:10:049,18.63,666.0
13.62,-29.41,15:33:10:195,18.9,666.0
13.47,-29.69,15:33:10:320,19.22,666.0
13.45,-30.15,15:33:10:453,19.19,666.0
13.5,-30.67,15:33:10:594,19.46,666.0
13.49,-30.13,15:33:10:756,19.03,666.0
13.52,-30.39,15:33:10:893,18.89,666.0
13.58,-30.7,15:33:11:044,18.88,666.0
13.53,-33.63,15:33:11:181,20.22,666.0
13.72,-34.03,15:33:11:312,21.09,666.0
13.72,-32.41,15:33:11:438,20.98,666.0
13.71,-31.16,15:33:11:570,20.67,666.0
13.79,-32.76,15:33:11:689,21.25,666.0
13.74,-31.48,15:33:11:816,21.15,666.0
13.63,-32.36,15:33:11:944,21.33,666.0
13.9,-30.98,15:33:12:070,20.8,666.0
14.0,-31.07,15:33:12:202,21.0,666.0
14.07,-30.73,15:33:12:333,20.82,666.0
14.29,-31.33,15:33:12:467,21.55,666.0
14.22,-31.96,15:33:12:586,21.97,666.0
14.03,-31.13,15:33:12:707,21.62,666.0
13.95,-30.63,15:33:12:822,21.61,666.0
13.81,-30.19,15:33:12:942,21.71,666.0
13.84,-30.96,15:33:13:071,21.6,666.0
13.7,-30.84,15:33:13:191,21.64,666.0
13.79,-31.35,15:33:13:306,22.15,666.0
13.94,-31.07,15:33:13:420,22.56,666.0
13.99,-29.25,15:33:13:535,21.81,666.0
14.04,-29.36,15:33:13:666,22.32,666.0
13.87,-28.98,15:33:13:788,22.65,666.0
12.7,-16.54,15:33:13:912,21.58,666.0
13.72,14.37,15:33:14:039,23.91,666.0
17.16,37.4,15:33:14:164,30.82,2.34
29.14,55.18,15:33:14:302,25.86,666.0
47.12,66.64,15:33:14:428,11.23,666.0
59.99,72.14,15:33:14:539,11.94,666.0
63.58,72.25,15:33:14:664,19.32,666.0
71.91,73.23,15:33:14:783,19.99,666.0
75.94,72.91,15:33:14:907,29.19,666.0
82.53,72.18,15:33:15:035,25.98,666.0
87.12,69.06,15:33:15:168,31.9,25.86
94.79,67.9,15:33:15:292,28.86,666.0
101.72,65.78,15:33:15:409,25.45,666.0
106.8,62.53,15:33:15:542,28.42,666.0
109.82,62.05,15:33:15:669,27.44,666.0
120.74,62.8,15:33:15:792,21.89,666.0
125.2,60.09,15:33:15:914,21.74,666.0
127.03,59.21,15:33:16:044,24.43,666.0
130.78,56.35,15:33:16:174,23.11,666.0
132.43,56.38,15:33:16:298,24.6,666.0
137.58,51.43,15:33:16:421,24.03,666.0
142.28,47.38,15:33:16:543,24.23,666.0
146.46,43.16,15:33:16:669,23.04,666.0
147.93,39.23,15:33:16:794,27.63,666.0
148.51,34.42,15:33:16:913,27.2,666.0
148.4,32.43,15:33:17:040,27.31,666.0
148.42,32.16,15:33:17:161,27.29,666.0
147.29,35.99,15:33:17:284,27.06,666.0
142.75,44.7,15:33:17:426,25.44,666.0
136.21,53.23,15:33:17:547,21.54,666.0
127.44,60.33,15:33:17:674,24.02,666.0
118.79,64.16,15:33:17:795,20.58,666.0
106.05,66.83,15:33:17:924,21.57,666.0
89.52,67.07,15:33:18:055,32.14,24.94
81.08,65.94,15:33:18:176,28.8,666.0
71.56,66.88,15:33:18:312,35.21,11.45
64.27,64.25,15:33:18:435,30.8,11.47
60.75,66.33,15:33:18:557,24.5,666.0
54.34,63.74,15:33:18:682,20.05,666.0
51.84,63.79,15:33:18:809,9.16,666.0
37.7,49.25,15:33:18:939,33.24,14.8
32.2,42.73,15:33:19:063,28.4,666.0
27.11,32.32,15:33:19:191,25.56,666.0
21.91,18.28,15:33:19:321,26.41,666.0
18.28,3.1,15:33:19:445,24.13,666.0
15.1,-11.23,15:33:19:575,19.17,666.0
15.0,-23.81,15:33:19:707,19.6,666.0
15.92,-33.89,15:33:19:833,22.13,666.0
15.9,-35.19,15:33:19:950,21.05,666.0
15.68,-34.78,15:33:20:065,18.44,666.0
15.67,-34.4,15:33:20:196,18.31,666.0
15.55,-33.78,15:33:20:312,18.58,666.0
15.05,-30.04,15:33:20:433,17.66,666.0
14.13,-20.56,15:33:20:579,20.89,666.0
12.91,2.12,15:33:20:712,24.0,666.0
17.78,33.67,15:33:20:846,29.4,666.0
27.71,53.72,15:33:20:971,26.52,666.0
40.62,62.8,15:33:21:095,15.19,666.0
49.4,67.69,15:33:21:241,20.74,666.0
62.83,71.83,15:33:21:359,12.28,666.0
