elev,shp,time,elb,rie
136.71,56.15,14:02:12:392,20.65,666.0
132.45,58.23,14:02:12:524,21.23,666.0
126.98,59.26,14:02:12:678,21.48,666.0
118.33,60.15,14:02:12:822,27.7,666.0
114.52,60.24,14:02:12:963,21.71,666.0
107.33,61.09,14:02:13:097,21.51,666.0
93.81,62.46,14:02:13:226,33.74,32.62
92.06,62.32,14:02:13:359,27.77,666.0
84.82,61.9,14:02:13:485,29.67,666.0
78.34,60.11,14:02:13:610,33.04,34.19
71.92,63.99,14:02:13:742,34.77,19.62
63.76,63.83,14:02:13:867,34.19,19.82
65.85,63.07,14:02:13:989,34.21,24.07
57.69,63.8,14:02:14:115,41.5,16.95
52.04,64.27,14:02:14:237,30.69,20.62
34.98,60.49,14:02:14:362,67.11,-4.87
46.83,67.74,14:02:14:494,23.86,666.0
40.42,64.9,14:02:14:624,21.76,666.0
37.79,63.86,14:02:14:743,19.51,666.0
31.26,58.2,14:02:14:863,22.43,666.0
24.73,56.68,14:02:14:983,28.17,666.0
18.82,51.44,14:02:15:109,33.82,1.62
15.15,46.94,14:02:15:239,33.02,-2.18
12.11,42.83,14:02:15:363,32.35,-4.38
10.59,38.96,14:02:15:490,32.89,-5.38
9.97,38.3,14:02:15:618,31.18,-6.41
8.62,28.45,14:02:15:748,32.94,-7.06
8.14,20.12,14:02:15:883,32.25,-6.14
7.77,8.84,14:02:16:016,31.55,-5.95
7.42,-5.42,14:02:16:146,30.47,-6.62
7.36,-15.62,14:02:16:286,31.6,-7.55
7.16,-18.07,14:02:16:408,32.58,-8.5
7.33,-19.01,14:02:16:535,33.18,-9.03
7.44,-16.71,14:02:16:662,33.19,-9.18
7.51,-17.29,14:02:16:790,33.61,-8.88
7.45,-17.15,14:02:16:924,33.67,-9.03
7.38,-16.28,14:02:17:056,33.56,-9.19
7.32,-15.71,14:02:17:184,33.36,-9.38
7.51,-12.26,14:02:17:321,33.65,-8.21
8.0,2.2,14:02:17:457,35.76,-8.39
10.88,27.74,14:02:17:595,36.65,-6.83
16.97,44.99,14:02:17:721,33.87,-1.06
22.8,50.83,14:02:17:848,35.81,2.4
32.01,57.6,14:02:17:976,33.21,7.61
40.78,62.5,14:02:18:095,30.22,10.43
48.09,65.04,14:02:18:228,30.52,3.23
49.44,58.55,14:02:18:361,43.53,15.78
61.75,66.4,14:02:18:481,25.59,666.0
66.05,65.73,14:02:18:611,29.02,666.0
67.79,62.93,14:02:18:734,32.65,41.02
83.6,64.91,14:02:18:862,24.21,666.0
91.53,65.31,14:02:18:988,22.21,666.0
97.94,63.23,14:02:19:130,24.03,666.0
105.17,62.27,14:02:19:269,20.82,666.0
112.27,59.77,14:02:19:402,19.98,666.0
114.94,59.65,14:02:19:535,20.1,666.0
118.08,58.48,14:02:19:668,21.12,666.0
122.0,56.62,14:02:19:799,24.1,666.0
126.35,54.25,14:02:19:926,23.61,666.0
130.27,54.19,14:02:20:048,22.03,666.0
133.59,53.34,14:02:20:179,21.99,666.0
134.15,49.92,14:02:20:306,27.1,666.0
141.31,46.23,14:02:20:430,20.21,666.0
145.05,40.64,14:02:20:557,20.25,666.0
147.23,36.47,14:02:20:690,21.46,666.0
148.78,31.93,14:02:20:818,21.45,666.0
150.39,27.29,14:02:20:943,23.84,666.0
151.66,22.29,14:02:21:069,22.72,666.0
152.39,18.73,14:02:21:190,22.45,666.0
152.49,18.27,14:02:21:322,22.3,666.0
152.52,18.39,14:02:21:449,22.27,666.0
152.53,18.08,14:02:21:577,21.82,666.0
152.51,18.55,14:02:21:697,21.78,666.0
152.51,19.3,14:02:21:829,21.58,666.0
152.21,20.69,14:02:21:956,20.84,666.0
151.07,25.13,14:02:22:086,21.1,666.0
150.53,33.64,14:02:22:226,21.64,666.0
148.37,37.58,14:02:22:367,22.13,666.0
145.01,40.55,14:02:22:494,21.62,666.0
142.23,44.33,14:02:22:619,20.64,666.0
134.24,49.6,14:02:22:750,27.86,666.0
130.48,51.42,14:02:22:878,28.52,666.0
126.18,52.63,14:02:23:013,30.6,61.46
123.77,55.26,14:02:23:147,25.59,666.0
120.38,57.49,14:02:23:275,23.7,666.0
115.68,58.85,14:02:23:403,22.92,666.0
110.37,60.16,14:02:23:538,23.26,666.0
101.65,58.94,14:02:23:680,30.74,62.31
94.24,65.38,14:02:23:824,30.73,41.19
88.56,64.32,14:02:23:954,28.94,666.0
78.52,64.26,14:02:24:097,32.04,30.54
76.5,63.04,14:02:24:233,32.25,36.49
74.47,63.03,14:02:24:357,26.23,666.0
71.76,62.98,14:02:24:478,27.83,666.0
66.3,62.63,14:02:24:604,27.07,666.0
56.74,64.01,14:02:24:735,23.8,666.0
44.86,65.85,14:02:24:878,28.06,666.0
42.69,66.28,14:02:25:017,16.06,666.0
38.06,65.54,14:02:25:145,18.67,666.0
35.0,64.75,14:02:25:265,17.87,666.0
29.55,59.35,14:02:25:393,23.65,666.0
14.79,49.1,14:02:25:541,44.04,-0.66
12.79,43.93,14:02:25:673,41.41,-0.23
12.67,43.0,14:02:25:803,37.14,1.11
12.54,42.83,14:02:25:932,31.92,2.23
11.81,38.57,14:02:26:074,31.41,1.38
10.75,25.3,14:02:26:205,32.26,3.82
10.24,8.65,14:02:26:336,32.18,6.23
10.73,2.62,14:02:26:472,30.52,8.66
11.06,-6.12,14:02:26:617,30.6,9.38
11.79,-14.06,14:02:26:748,30.64,10.32
12.28,-14.15,14:02:26:886,29.77,666.0
12.12,-13.8,14:02:27:010,28.71,666.0
12.66,-13.52,14:02:27:136,29.3,666.0
12.55,-13.38,14:02:27:263,28.64,666.0
12.27,-14.06,14:02:27:399,28.93,666.0
11.71,-13.5,14:02:27:548,28.46,666.0
11.34,-13.48,14:02:27:679,28.66,666.0
10.94,-11.51,14:02:27:806,29.43,666.0
10.51,-4.38,14:02:27:941,33.36,4.22
11.14,13.94,14:02:28:074,32.31,3.4
15.44,33.34,14:02:28:216,31.51,8.09
20.98,49.17,14:02:28:340,34.1,8.27
32.76,60.33,14:02:28:481,24.59,666.0
42.69,66.11,14:02:28:619,17.45,666.0
50.33,70.81,14:02:28:753,23.4,666.0
42.34,68.3,14:02:28:877,50.75,1.57
69.78,70.44,14:02:28:996,16.96,666.0
76.49,68.77,14:02:29:118,17.51,666.0
78.35,68.35,14:02:29:245,18.83,666.0
81.91,66.51,14:02:29:382,22.74,666.0
91.16,66.8,14:02:29:504,23.29,666.0
97.08,62.64,14:02:29:631,23.6,666.0
102.84,61.9,14:02:29:759,23.58,666.0
110.55,57.29,14:02:29:890,25.37,666.0
115.96,59.4,14:02:30:026,22.85,666.0
120.22,56.7,14:02:30:155,23.73,666.0
125.28,55.16,14:02:30:288,24.33,666.0
126.2,52.28,14:02:30:419,28.98,666.0
132.19,50.58,14:02:30:557,28.23,666.0
134.99,47.03,14:02:30:688,31.4,68.99
141.21,45.83,14:02:30:806,24.31,666.0
145.19,44.84,14:02:30:927,21.4,666.0
146.94,42.56,14:02:31:053,21.15,666.0
148.57,39.47,14:02:31:179,21.02,666.0
150.49,34.94,14:02:31:304,20.58,666.0
151.72,32.89,14:02:31:427,20.04,666.0
154.34,29.29,14:02:31:555,19.56,666.0
154.0,25.55,14:02:31:689,21.01,666.0
153.75,25.43,14:02:31:828,21.28,666.0
153.83,25.29,14:02:31:962,21.27,666.0
154.03,26.11,14:02:32:088,20.77,666.0
153.62,26.18,14:02:32:221,20.8,666.0
153.26,25.93,14:02:32:355,20.61,666.0
151.76,27.85,14:02:32:491,20.35,666.0
147.7,35.53,14:02:32:621,20.31,666.0
145.33,39.23,14:02:32:743,21.06,666.0
141.64,45.02,14:02:32:879,20.92,666.0
137.92,49.58,14:02:33:009,21.09,666.0
133.95,52.85,14:02:33:138,21.15,666.0
129.89,54.51,14:02:33:280,21.71,666.0
119.68,56.54,14:02:33:411,30.66,53.08
118.13,58.89,14:02:33:555,25.78,666.0
114.29,59.31,14:02:33:679,22.53,666.0
106.76,60.5,14:02:33:813,23.13,666.0
95.17,64.01,14:02:33:944,30.72,31.48
86.25,64.2,14:02:34:075,28.69,666.0
76.91,60.61,14:02:34:209,33.07,35.32
67.84,58.83,14:02:34:337,34.19,35.69
65.13,63.43,14:02:34:474,27.91,666.0
53.57,63.14,14:02:34:602,36.22,13.99
44.93,62.28,14:02:34:727,34.45,12.17
45.87,63.96,14:02:34:853,22.81,666.0
42.51,63.31,14:02:34:979,27.41,666.0
36.67,60.76,14:02:35:111,24.77,666.0
31.71,57.45,14:02:35:242,21.45,666.0
22.29,45.66,14:02:35:373,30.56,12.16
17.25,35.0,14:02:35:497,30.51,8.81
15.37,21.8,14:02:35:626,30.34,8.11
14.3,6.8,14:02:35:757,28.55,666.0
13.08,-11.75,14:02:35:889,30.23,4.32
13.24,-18.58,14:02:36:011,30.36,3.62
13.13,-23.87,14:02:36:143,29.79,666.0
12.88,-25.14,14:02:36:279,29.21,666.0
12.73,-25.42,14:02:36:411,28.4,666.0
12.25,-23.41,14:02:36:537,26.71,666.0
12.02,-23.46,14:02:36:670,27.31,666.0
11.95,-24.13,14:02:36:803,28.81,666.0
11.89,-24.31,14:02:36:940,28.99,666.0
11.53,-20.36,14:02:37:064,30.12,2.48
11.89,-3.87,14:02:37:189,31.27,5.2
12.92,14.12,14:02:37:329,32.45,5.03
15.99,28.46,14:02:37:457,37.18,3.55
22.15,41.66,14:02:37:585,37.52,7.63
34.36,52.13,14:02:37:711,29.7,666.0
46.19,61.4,14:02:37:834,18.81,666.0
45.38,55.31,14:02:37:953,62.65,11.13
57.76,61.59,14:02:38:092,35.95,29.91
69.2,54.63,14:02:38:225,39.27,46.16
78.11,57.5,14:02:38:359,35.63,55.97
82.87,62.61,14:02:38:486,29.61,666.0
88.56,66.46,14:02:38:609,23.12,666.0
94.93,65.24,14:02:38:733,21.9,666.0
100.12,64.98,14:02:38:860,23.34,666.0
107.91,63.24,14:02:38:987,19.85,666.0
110.23,62.5,14:02:39:122,20.2,666.0
115.78,60.6,14:02:39:250,20.92,666.0
119.28,59.77,14:02:39:373,20.7,666.0
122.95,58.45,14:02:39:496,22.55,666.0
127.67,57.35,14:02:39:631,22.23,666.0
132.3,56.2,14:02:39:765,22.06,666.0
134.75,54.16,14:02:39:893,22.79,666.0
137.77,50.63,14:02:40:029,23.55,666.0
142.58,47.12,14:02:40:157,19.91,666.0
143.97,44.02,14:02:40:278,21.37,666.0
146.83,39.4,14:02:40:401,21.85,666.0
149.53,33.11,14:02:40:525,21.75,666.0
150.46,29.63,14:02:40:656,21.61,666.0
151.36,22.55,14:02:40:789,21.0,666.0
150.73,23.95,14:02:40:920,20.99,666.0
151.58,17.34,14:02:41:052,21.62,666.0
152.42,12.88,14:02:41:190,21.13,666.0
151.63,15.01,14:02:41:322,21.83,666.0
151.13,17.48,14:02:41:456,21.78,666.0
150.76,17.5,14:02:41:582,22.08,666.0
150.27,19.91,14:02:41:711,22.33,666.0
149.25,23.07,14:02:41:851,22.38,666.0
148.01,26.87,14:02:41:980,22.63,666.0
147.3,28.93,14:02:42:109,22.46,666.0
145.88,33.91,14:02:42:233,21.93,666.0
143.74,39.76,14:02:42:366,21.13,666.0
139.98,45.45,14:02:42:491,20.46,666.0
134.68,50.24,14:02:42:625,20.3,666.0
131.4,52.2,14:02:42:748,20.87,666.0
126.09,54.36,14:02:42:878,20.16,666.0
121.61,56.7,14:02:43:008,21.04,666.0
115.95,59.17,14:02:43:136,20.58,666.0
103.92,59.6,14:02:43:264,28.57,666.0
97.88,61.07,14:02:43:394,30.06,35.68
89.32,58.86,14:02:43:523,31.55,36.31
82.95,55.93,14:02:43:642,34.38,35.95
74.76,55.92,14:02:43:758,36.04,26.66
66.34,54.7,14:02:43:885,39.42,20.02
60.27,55.9,14:02:44:005,30.28,21.39
52.48,55.27,14:02:44:135,28.45,666.0
48.3,55.44,14:02:44:266,23.43,666.0
40.09,54.78,14:02:44:393,25.5,666.0
31.67,50.47,14:02:44:531,33.49,5.58
30.04,46.55,14:02:44:662,25.89,666.0
27.8,42.42,14:02:44:800,24.83,666.0
21.76,31.05,14:02:44:924,31.53,9.42
19.41,27.14,14:02:45:042,31.78,8.07
16.72,22.42,14:02:45:170,30.65,8.8
14.16,10.07,14:02:45:297,30.8,6.71
12.05,-5.4,14:02:45:429,30.99,5.61
11.1,-17.57,14:02:45:570,30.55,2.29
11.35,-24.12,14:02:45:692,29.0,666.0
11.99,-29.31,14:02:45:819,30.55,1.59
12.27,-29.37,14:02:45:951,28.53,666.0
12.49,-29.84,14:02:46:080,29.2,666.0
12.45,-29.9,14:02:46:204,29.46,666.0
12.06,-26.68,14:02:46:341,29.87,666.0
11.62,-26.06,14:02:46:474,30.47,1.59
11.22,-21.72,14:02:46:600,31.71,1.41
11.41,-0.0,14:02:46:726,30.59,4.73
12.05,15.15,14:02:46:861,30.8,3.88
13.38,29.49,14:02:46:993,32.5,2.01
17.3,44.98,14:02:47:124,35.43,0.39
30.64,56.92,14:02:47:258,25.32,666.0
39.28,59.85,14:02:47:385,24.94,666.0
43.75,62.5,14:02:47:513,24.29,666.0
56.13,68.46,14:02:47:653,21.64,666.0
60.81,69.76,14:02:47:795,33.33,10.99
69.55,67.15,14:02:47:918,30.5,16.91
74.06,64.38,14:02:48:046,33.39,21.82
86.8,66.86,14:02:48:186,21.29,666.0
95.99,67.28,14:02:48:307,17.25,666.0
103.94,65.0,14:02:48:436,19.29,666.0
109.26,63.83,14:02:48:561,22.77,666.0
112.79,59.69,14:02:48:692,30.02,52.71
121.25,61.3,14:02:48:823,27.95,666.0
129.05,61.15,14:02:48:949,22.02,666.0
134.32,58.96,14:02:49:071,22.07,666.0
142.36,57.4,14:02:49:201,20.07,666.0
147.75,50.28,14:02:49:330,20.17,666.0
153.02,42.55,14:02:49:452,19.3,666.0
160.24,41.89,14:02:49:590,15.54,666.0
161.19,31.6,14:02:49:729,16.2,666.0
162.93,20.4,14:02:49:858,15.95,666.0
164.01,12.82,14:02:49:992,14.96,666.0
158.35,5.26,14:02:50:117,20.74,666.0
157.85,7.73,14:02:50:247,20.26,666.0
157.96,13.11,14:02:50:373,19.44,666.0
156.63,15.81,14:02:50:496,19.92,666.0
156.1,22.5,14:02:50:617,18.88,666.0
154.59,24.97,14:02:50:739,19.25,666.0
152.01,34.19,14:02:50:874,19.87,666.0
149.15,39.03,14:02:50:999,20.33,666.0
144.68,47.97,14:02:51:127,19.47,666.0
140.32,53.45,14:02:51:260,19.85,666.0
134.36,57.3,14:02:51:386,20.77,666.0
126.66,60.29,14:02:51:524,22.02,666.0
122.29,60.92,14:02:51:644,22.09,666.0
117.08,63.06,14:02:51:772,21.12,666.0
108.29,62.03,14:02:51:897,27.11,666.0
100.52,63.49,14:02:52:028,26.77,666.0
89.89,65.0,14:02:52:157,35.21,37.19
87.21,65.73,14:02:52:289,28.03,666.0
73.95,61.59,14:02:52:406,39.77,31.57
74.61,64.4,14:02:52:533,29.52,666.0
75.45,64.37,14:02:52:657,25.65,666.0
64.47,62.78,14:02:52:787,24.86,666.0
42.14,55.37,14:02:52:914,49.91,11.52
44.8,59.36,14:02:53:043,29.99,666.0
41.25,57.51,14:02:53:169,25.59,666.0
30.7,48.53,14:02:53:313,38.98,6.97
31.65,50.58,14:02:53:448,22.11,666.0
25.01,43.52,14:02:53:575,25.81,666.0
20.89,35.61,14:02:53:701,26.01,666.0
17.26,25.15,14:02:53:829,28.7,666.0
14.55,15.1,14:02:53:957,27.72,666.0
11.9,5.97,14:02:54:096,24.96,666.0
10.54,-12.89,14:02:54:242,26.91,666.0
10.75,-27.69,14:02:54:366,30.14,-5.62
10.79,-30.52,14:02:54:484,31.07,-6.16
10.82,-29.96,14:02:54:609,31.08,-6.29
10.8,-25.23,14:02:54:748,29.81,666.0
10.74,-22.61,14:02:54:881,29.3,666.0
10.62,-23.15,14:02:55:017,29.67,666.0
10.02,-13.23,14:02:55:148,30.01,-4.89
10.0,2.73,14:02:55:280,29.73,666.0
12.9,27.62,14:02:55:418,31.1,-0.5
18.83,43.73,14:02:55:548,31.6,2.86
30.77,56.74,14:02:55:668,30.28,10.58
39.93,59.22,14:02:55:794,30.53,21.12
43.2,61.07,14:02:55:928,48.67,6.6
59.79,67.52,14:02:56:058,22.74,666.0
70.36,69.96,14:02:56:186,21.69,666.0
69.85,66.6,14:02:56:312,28.47,666.0
81.65,63.99,14:02:56:443,26.21,666.0
87.24,65.88,14:02:56:567,22.73,666.0
97.1,64.58,14:02:56:687,20.0,666.0
101.15,62.28,14:02:56:831,24.54,666.0
108.83,60.6,14:02:56:955,22.96,666.0
117.14,58.99,14:02:57:091,20.52,666.0
119.83,55.75,14:02:57:238,24.87,666.0
126.37,52.19,14:02:57:366,25.1,666.0
131.68,48.95,14:02:57:492,23.27,666.0
136.29,46.0,14:02:57:622,22.48,666.0
140.32,41.09,14:02:57:751,21.56,666.0
144.02,36.22,14:02:57:875,21.62,666.0
147.66,31.07,14:02:58:003,21.51,666.0
150.81,25.97,14:02:58:129,21.3,666.0
153.48,21.83,14:02:58:258,21.95,666.0
154.8,18.47,14:02:58:399,20.98,666.0
155.99,16.7,14:02:58:521,19.94,666.0
155.19,20.0,14:02:58:645,20.09,666.0
154.88,17.97,14:02:58:765,19.33,666.0
153.93,20.23,14:02:58:900,19.39,666.0
153.93,20.07,14:02:59:023,19.16,666.0
153.31,22.03,14:02:59:156,19.3,666.0
152.43,25.25,14:02:59:277,19.8,666.0
150.83,31.01,14:02:59:409,19.57,666.0
149.45,34.86,14:02:59:541,19.94,666.0
145.76,43.81,14:02:59:663,18.96,666.0
139.49,51.1,14:02:59:788,20.31,666.0
133.08,56.76,14:02:59:923,21.58,666.0
128.52,58.62,14:03:00:046,21.95,666.0
122.76,59.37,14:03:00:171,22.7,666.0
117.72,60.91,14:03:00:306,22.35,666.0
112.32,62.35,14:03:00:437,21.08,666.0
100.07,62.72,14:03:00:572,30.25,39.51
90.24,58.86,14:03:00:694,36.49,43.22
81.24,58.86,14:03:00:824,37.22,38.83
71.41,57.49,14:03:00:956,41.35,34.24
59.14,54.83,14:03:01:083,50.82,20.28
54.79,55.81,14:03:01:225,41.73,26.88
54.63,62.84,14:03:01:359,33.5,16.27
48.24,59.17,14:03:01:504,29.41,666.0
42.03,57.47,14:03:01:639,25.42,666.0
35.71,49.94,14:03:01:770,30.35,23.48
29.64,45.89,14:03:01:894,29.16,666.0
23.01,40.33,14:03:02:026,29.88,666.0
20.54,36.54,14:03:02:145,28.33,666.0
16.67,25.12,14:03:02:270,26.53,666.0
13.96,12.44,14:03:02:395,26.99,666.0
12.2,-1.27,14:03:02:529,29.42,666.0
11.08,-10.73,14:03:02:660,31.18,-2.54
10.44,-7.81,14:03:02:793,30.05,-3.31
10.3,-5.14,14:03:02:912,29.26,666.0
10.77,-2.74,14:03:03:051,29.62,666.0
11.05,-4.37,14:03:03:171,29.82,666.0
11.01,-6.71,14:03:03:294,30.22,-3.24
11.03,-8.99,14:03:03:425,29.72,666.0
11.03,-10.54,14:03:03:566,30.12,-3.43
10.88,-10.28,14:03:03:705,30.45,-4.09
11.3,-6.4,14:03:03:833,31.59,-2.74
12.59,10.25,14:03:03:958,31.09,-0.55
15.88,30.68,14:03:04:095,31.88,2.79
20.7,44.52,14:03:04:236,36.08,4.99
32.16,53.83,14:03:04:355,29.03,666.0
38.02,59.01,14:03:04:490,31.54,17.06
48.12,64.69,14:03:04:618,15.57,666.0
54.04,66.3,14:03:04:760,26.3,666.0
67.48,68.05,14:03:04:892,20.99,666.0
57.48,62.19,14:03:05:015,44.06,18.27
68.87,64.72,14:03:05:136,38.41,18.19
76.57,63.47,14:03:05:256,31.39,26.42
88.69,66.08,14:03:05:389,21.31,666.0
92.33,65.6,14:03:05:519,25.45,666.0
99.17,64.9,14:03:05:647,24.08,666.0
106.41,59.12,14:03:05:789,27.15,666.0
118.52,58.24,14:03:05:916,20.08,666.0
116.24,52.47,14:03:06:045,30.07,60.41
124.25,54.97,14:03:06:178,24.79,666.0
129.03,54.22,14:03:06:303,22.68,666.0
133.2,51.13,14:03:06:433,22.65,666.0
135.66,48.61,14:03:06:560,25.25,666.0
141.2,45.29,14:03:06:695,21.52,666.0
146.21,42.43,14:03:06:827,19.29,666.0
147.71,37.5,14:03:06:951,19.82,666.0
148.63,34.17,14:03:07:077,20.22,666.0
148.9,29.83,14:03:07:203,20.82,666.0
149.47,26.58,14:03:07:322,21.05,666.0
149.16,24.92,14:03:07:457,22.83,666.0
149.12,23.65,14:03:07:586,22.87,666.0
149.46,22.71,14:03:07:707,22.42,666.0
149.62,21.36,14:03:07:852,22.37,666.0
149.62,21.67,14:03:07:980,21.98,666.0
149.15,23.23,14:03:08:113,21.92,666.0
147.26,29.93,14:03:08:239,21.48,666.0
144.82,36.08,14:03:08:370,21.57,666.0
141.71,41.82,14:03:08:492,19.01,666.0
134.85,48.58,14:03:08:621,21.37,666.0
130.71,50.87,14:03:08:747,21.6,666.0
124.47,53.63,14:03:08:880,22.56,666.0
119.74,56.28,14:03:09:019,22.97,666.0
114.93,58.44,14:03:09:146,22.76,666.0
101.51,59.55,14:03:09:273,31.35,43.35
97.77,60.8,14:03:09:395,28.05,666.0
90.14,62.5,14:03:09:522,28.72,666.0
85.95,63.6,14:03:09:650,26.74,666.0
72.49,63.28,14:03:09:791,36.88,28.41
70.31,67.88,14:03:09:919,34.86,22.32
69.22,68.6,14:03:10:047,27.37,666.0
67.74,67.0,14:03:10:173,30.55,32.67
62.79,66.32,14:03:10:300,24.09,666.0
33.09,60.32,14:03:10:427,53.96,2.58
41.68,62.33,14:03:10:572,34.4,10.75
38.42,61.04,14:03:10:692,28.03,666.0
33.64,59.12,14:03:10:821,22.98,666.0
25.78,53.38,14:03:10:946,29.42,666.0
21.08,44.68,14:03:11:080,30.83,6.0
18.63,36.92,14:03:11:205,30.06,6.04
16.93,26.77,14:03:11:334,30.1,7.56
14.93,16.14,14:03:11:460,28.36,666.0
12.24,3.92,14:03:11:591,29.95,666.0
10.31,-12.36,14:03:11:726,33.34,-1.58
10.16,-20.69,14:03:11:854,31.78,-3.8
10.34,-21.75,14:03:11:981,30.24,-4.76
10.59,-23.2,14:03:12:119,29.5,666.0
10.54,-23.13,14:03:12:248,29.13,666.0
10.5,-24.11,14:03:12:388,28.94,666.0
10.41,-24.09,14:03:12:513,28.74,666.0
10.51,-25.31,14:03:12:650,29.02,666.0
10.55,-25.43,14:03:12:777,29.14,666.0
10.31,-22.69,14:03:12:895,29.31,666.0
10.16,-12.91,14:03:13:027,30.19,-7.33
11.1,7.89,14:03:13:162,29.13,666.0
13.22,26.32,14:03:13:301,30.4,-2.85
18.72,43.83,14:03:13:421,30.02,0.8
24.13,50.78,14:03:13:545,35.18,4.02
38.1,58.95,14:03:13:671,27.65,666.0
45.4,63.86,14:03:13:801,24.5,666.0
45.13,64.62,14:03:13:926,41.42,9.51
47.16,65.55,14:03:14:053,47.14,8.6
57.62,65.63,14:03:14:175,45.19,12.04
65.89,66.66,14:03:14:301,38.16,14.48
75.84,63.82,14:03:14:429,33.09,29.53
84.8,61.81,14:03:14:553,29.67,666.0
97.5,62.8,14:03:14:683,19.68,666.0
103.17,63.47,14:03:14:812,23.44,666.0
113.83,62.9,14:03:14:933,19.24,666.0
117.77,60.4,14:03:15:057,24.76,666.0
124.28,58.85,14:03:15:192,22.61,666.0
129.05,55.66,14:03:15:317,24.36,666.0
131.61,54.05,14:03:15:443,25.17,666.0
134.68,50.34,14:03:15:581,26.48,666.0
140.26,44.8,14:03:15:707,21.23,666.0
143.87,37.25,14:03:15:830,23.83,666.0
147.71,29.02,14:03:15:958,22.99,666.0
149.28,23.03,14:03:16:093,23.94,666.0
149.81,17.3,14:03:16:231,24.34,666.0
150.06,13.72,14:03:16:360,24.08,666.0
149.93,12.53,14:03:16:484,24.05,666.0
149.64,13.25,14:03:16:616,23.85,666.0
149.89,13.25,14:03:16:743,23.39,666.0
149.89,12.79,14:03:16:865,22.68,666.0
149.16,13.98,14:03:16:988,22.6,666.0
148.59,16.6,14:03:17:113,22.46,666.0
147.93,23.39,14:03:17:243,21.66,666.0
145.98,31.12,14:03:17:387,21.08,666.0
141.66,40.97,14:03:17:516,19.24,666.0
132.44,48.92,14:03:17:653,20.65,666.0
125.73,52.45,14:03:17:787,20.83,666.0
109.78,53.07,14:03:17:912,30.15,59.58
103.47,59.71,14:03:18:056,21.28,666.0
88.02,59.37,14:03:18:189,29.52,666.0
81.72,59.0,14:03:18:326,27.54,666.0
66.04,57.01,14:03:18:459,39.25,23.55
61.62,56.53,14:03:18:587,25.67,666.0
54.82,58.1,14:03:18:713,31.3,19.69
46.11,54.8,14:03:18:835,31.4,22.65
44.64,55.56,14:03:18:957,16.57,666.0
38.32,48.87,14:03:19:082,29.2,666.0
34.2,44.4,14:03:19:209,28.39,666.0
30.57,38.16,14:03:19:346,27.34,666.0
23.19,27.66,14:03:19:478,29.88,666.0
19.51,15.4,14:03:19:606,31.07,9.76
17.1,2.7,14:03:19:732,28.33,666.0
15.84,-10.42,14:03:19:858,27.47,666.0
15.49,-19.29,14:03:19:991,28.02,666.0
15.23,-24.41,14:03:20:119,27.79,666.0
14.81,-25.27,14:03:20:242,25.88,666.0
14.91,-27.62,14:03:20:370,25.63,666.0
15.12,-30.01,14:03:20:503,27.21,666.0
15.14,-31.08,14:03:20:634,27.74,666.0
14.9,-30.79,14:03:20:776,27.98,666.0
14.58,-29.2,14:03:20:910,29.9,666.0
13.31,-12.7,14:03:21:036,30.83,1.91
14.18,13.35,14:03:21:172,32.77,3.26
22.33,41.33,14:03:21:297,32.09,8.98
38.83,56.49,14:03:21:426,25.71,666.0
48.89,60.56,14:03:21:560,23.95,666.0
58.85,65.3,14:03:21:685,24.09,666.0
66.53,66.05,14:03:21:816,24.64,666.0
67.06,66.3,14:03:21:943,31.14,16.55
78.07,66.06,14:03:22:070,22.28,666.0
89.05,65.93,14:03:22:201,15.24,666.0
94.01,64.22,14:03:22:330,20.63,666.0
101.19,62.45,14:03:22:461,23.51,666.0
108.43,59.56,14:03:22:600,21.21,666.0
112.46,57.21,14:03:22:735,25.03,666.0
119.02,55.63,14:03:22:864,23.71,666.0
123.55,55.39,14:03:22:994,23.29,666.0
125.89,52.23,14:03:23:136,28.9,666.0
131.87,47.01,14:03:23:256,28.3,666.0
134.99,40.92,14:03:23:387,30.52,75.59
141.79,37.67,14:03:23:522,23.71,666.0
145.31,32.33,14:03:23:645,22.14,666.0
146.1,26.73,14:03:23:777,23.32,666.0
146.55,22.29,14:03:23:910,24.55,666.0
147.25,17.45,14:03:24:035,25.57,666.0
148.3,13.71,14:03:24:168,24.22,666.0
147.94,13.8,14:03:24:291,24.63,666.0
147.82,15.18,14:03:24:412,24.65,666.0
148.14,13.92,14:03:24:538,24.57,666.0
147.87,15.09,14:03:24:660,23.9,666.0
147.59,16.18,14:03:24:808,23.75,666.0
147.16,18.22,14:03:24:933,23.97,666.0
146.64,20.7,14:03:25:058,24.17,666.0
145.61,25.66,14:03:25:216,23.8,666.0
143.29,32.61,14:03:25:347,22.61,666.0
140.13,37.82,14:03:25:467,22.43,666.0
136.62,41.86,14:03:25:598,22.52,666.0
130.59,46.57,14:03:25:727,25.03,666.0
126.18,48.86,14:03:25:863,24.81,666.0
122.26,52.96,14:03:25:989,23.15,666.0
114.14,53.68,14:03:26:110,29.53,666.0
112.35,57.44,14:03:26:239,24.77,666.0
101.0,58.69,14:03:26:363,30.63,46.83
95.53,61.47,14:03:26:487,28.23,666.0
91.24,62.09,14:03:26:614,28.09,666.0
83.59,62.35,14:03:26:743,29.48,666.0
74.48,61.83,14:03:26:869,31.84,31.05
68.69,66.89,14:03:26:994,40.6,15.99
60.8,63.53,14:03:27:115,35.97,23.84
