x,y,x,y
45324.7055952381,131.22631059620252,45324.78811403509,142.06371162153906
45324.81304761905,122.3405099030161,45324.895754385965,128.35230019463845
45324.9205,118.52916666610997,45325.00339473684,119.58673684202316
45325.02795238095,100.02925876047817,45325.11103508772,105.69469990716827
45325.1354047619,91.17901727359802,45325.21867543859,95.8546375810358
45325.24285714286,89.25193984948378,45325.32631578947,83.11403508771221
45325.35030952381,81.2508793021093,45325.43395614035,65.6793421052045
45325.45776190476,70.18028248548175,45325.541596491224,58.331403508771935
45325.565214285714,55.62168109674464,45325.6492368421,49.85744816599914
45325.672666666665,46.58092783523137,45325.75687719298,40.63875243649715
45325.780119047624,41.77066893410919,45325.86451754386,35.367449214890016
45325.887571428575,38.26845827433689,45325.972157894736,28.298055555665314
45325.995023809526,38.02322441745712,45326.07979824561,20.152111760711723
45326.10247619048,38.656433063794054,45326.18743859649,16.877868937046866
45326.20992857143,39.275428571445815,45326.29507894737,19.471037594014224
45326.31738095238,41.757182130605415,45326.40271929825,23.433286550609058
45326.42483333334,46.43948333368156,45326.510359649124,38.585219299187905
45326.53228571429,54.23285714318814,45326.617999999995,57.66500000023754
45326.63973809524,57.98084461155959,45326.72564035087,74.95408152663599
45326.74719047619,67.08033462055785,45326.83328070175,93.24065162850924
45326.85464285714,83.89755269307368,45326.94092105263,112.16976076535613
45326.962095238094,100.3009290380031,45327.048561403506,125.50466666667442
45327.06954761905,115.60303221362739,45327.156201754384,129.23052266079674
45327.177,124.47608247442335,45327.26384210526,128.93333834586736
45327.284452380954,130.9075681922428,45327.37148245614,138.9924253202957
45327.391904761906,134.35457240036584,45327.47912280702,156.65905458243626
45327.49935714286,135.66706199461592,45327.586763157895,164.28757739938263
45327.60680952381,134.68795414466157,45327.69440350877,158.4849760765268
45327.714261904766,131.67943365670052,45327.80204385965,153.55264189873742
45327.82171428572,124.46015727390238,45327.90968421052,145.88947368441603
45327.92916666667,117.11760299582909,45328.0173245614,129.98635511227
45328.03661904762,100.41421626980758,45328.12496491228,115.45424148642414
45328.14407142857,97.36540053404109,45328.232605263154,93.07076754424905
45328.25152380952,86.90557043684252,45328.34024561403,79.60084210515022
45328.35897619048,71.65683571356213,45328.44788596491,67.59674853828025
45328.46642857143,58.098840969624234,45328.55552631579,56.71458204304943
45328.57388095238,49.8797243106114,45328.663166666665,50.45328703687652
45328.681333333334,45.85651234562677,45328.77080701754,40.87459135630117
45328.788785714285,42.945006377555174,45328.87844736842,35.81257617717385
45328.896238095236,40.09379990388554,45328.9860877193,30.91782945727242
45329.003690476195,37.938103741472744,45329.09372807018,26.02483600299343
45329.111142857146,37.807978436658736,45329.201368421054,21.89106811142093
45329.2185952381,37.89398520572418,45329.309008771925,20.34599937343559
45329.32604761905,37.75780096308416,45329.4166491228,20.08607123870256
45329.4335,38.49657142855836,45329.52428947368,21.73217703343913
45329.54095238095,39.849943977557395,45329.63192982456,30.71896929814665
45329.64840476191,40.85831666670504,45329.739570175436,45.12839912248259
45329.75585714286,47.27190977466376,45329.84721052631,60.06796221337046
45329.86330952381,52.96363095236017,45329.95485087719,77.22685964947748
45329.97076190476,68.17401098873509,45330.06249122807,93.07769230788476
45330.07821428571,86.57640028313705,45330.17013157895,109.72325292388273
45330.18566666667,98.82836419837636,45330.277771929825,127.91378508827808
45330.29311904762,112.10847392339771,45330.3854122807,139.08962519983072
45330.400571428574,125.83161904768423,45330.49305263158,148.8111764710165
45330.508023809525,131.77731746054496,45330.60069298245,155.5169793071588
45330.615476190476,137.78469808552012,45330.70833333333,162.57458333306607
45330.72292857143,139.09109243698228,45330.815973684206,162.86014705874706
45330.830380952386,139.151310702433,45330.923614035084,161.59728867662682
45330.93783333334,137.18391585761964,45331.03125438596,152.4064057580615
45331.04528571429,137.43520215633617,45331.13889473684,143.52631578940455
45331.15273809524,135.55499542117028,45331.24653508772,131.97207518786422
45331.26019047619,123.7075630251035,45331.354175438595,119.60200956909472
45331.36764285714,104.10895833343547,45331.46181578947,100.86864372436524
45331.4750952381,89.11197802152239,45331.56945614035,89.15100995661527
45331.58254761905,75.81438556025704,45331.67709649123,79.90999025356051
45331.69,63.61029126159593,45331.784736842106,73.13665634629574
45331.79745238095,53.250442176820954,45331.89237719298,60.68369883080565
45331.904904761905,48.17806223488616,45332.000017543854,50.716288498986316
45332.012357142856,44.28011904760766,45332.10765789473,41.380526315699164
45332.119809523814,42.14603655587918,45332.21529824561,35.231993177568995
45332.227261904765,39.61898921826965,45332.32293859649,29.97144736824246
45332.33471428572,37.94039370076313,45332.430578947366,22.096480263284782
45332.44216666667,36.909466666668,45332.53821929824,18.70011430091533
45332.54961904762,37.10955782313139,45332.64585964912,19.674573099467032
45332.65707142857,37.611156832285786,45332.7535,23.419999999999998
45332.76452380953,40.21346753283518,45332.86114035088,34.23147368512382
45332.87197619048,46.27237827762841,45332.968780701754,49.810604802067076
45332.97942857143,58.852142857986735,45333.07642105263,65.68754386040625
45333.08688095238,74.51087688751069,45333.18406140351,85.87022391526536
45333.19433333333,86.24327327302264,45333.29170175438,104.1223545700701
45333.301785714284,95.39550242104313,45333.39934210526,114.27010889311319
45333.40923809524,105.53667582434993,45333.506982456136,129.40657894714263
45333.51669047619,115.82658659932946,45333.614622807014,137.10965761181473
45333.624142857145,122.75093702013056,45333.72226315789,142.14380116946165
45333.731595238096,129.32568313308587,45333.82990350877,152.42401116453144
45333.83904761905,132.1323809524488,45333.93754385965,159.38297771463183
45333.9465,136.09175675674717,45334.045184210525,161.44937500002786
45334.05395238096,136.78868852464717,45334.1528245614,161.67116959062875
45334.16140476191,137.4017044948176,45334.26046491228,161.0972996674245
45334.26885714286,134.07242063466026,45334.36810526316,149.3142264750616
45334.37630952381,127.21640432071423,45334.475745614036,134.16541998898458
45334.48376190476,116.99024761895473,45334.58338596491,123.03313596533495
45334.59121428571,104.56852813907666,45334.691026315784,112.89999307499055
45334.69866666667,90.73083333271956,45334.79866666666,101.01525252524429
45334.80611904762,79.4164180362201,45334.90630701754,84.60253508766712
45334.91357142857,71.12714285705243,45335.01394736842,69.68148325357666
45335.021023809524,60.06296340023928,45335.121587719295,58.149872665477254
45335.128476190475,58.32733124030093,45335.22922807017,49.57869395718431
45335.235928571434,50.815200892553726,45335.33686842105,42.85202551810405
45335.343380952385,44.53719887922442,45335.44450877193,35.15075268812889
45335.450833333336,41.59554455447157,45335.55214912281,30.08369674156661
45335.55828571429,40.9228848821097,45335.659789473684,22.745735492176372
45335.66573809524,39.02660714288906,45335.76742982456,15.760136452193455
45335.77319047619,38.513323996260276,45335.87507017544,14.767780938831985
45335.88064285715,38.238306650228715,45335.98271052631,15.047354570633034
45335.9880952381,37.94414965985967,45336.09035087719,16.143575961141607
45336.09554761905,41.46180758035161,45336.197991228066,20.87949676817587
45336.203,44.35350877197198,45336.30563157894,35.6127368417069
45336.31045238095,50.6598156680692,45336.41327192982,54.77915118675048
45336.4179047619,64.6598474338447,45336.5209122807,76.29321637381676
45336.52535714286,80.3993349760446,45336.62855263158,94.99904923614183
45336.63280952381,91.37714285756626,45336.736192982455,108.333989974848
45336.740261904764,99.5775055632669,45336.84383333333,116.98005050522636
45336.847714285715,107.14298701298068,45336.95147368421,128.5358646617518
45336.95516666667,109.53149484536578,45337.05911403509,139.4246898498323
45337.06261904762,116.34631716885914,45337.166754385966,137.82622291032527
45337.170071428576,125.7058823534004,45337.274394736836,152.826481201293
45337.27752380953,132.50968253981753,45337.382035087714,163.00111278160423
45337.38497619048,136.6867832341894,45337.48967543859,166.28741486078536
45337.49242857143,137.81197402597866,45337.59731578947,160.07715170277663
45337.59988095238,136.81103670632828,45337.70495614035,158.68224894138365
45337.70733333333,135.5523717948583,45337.812596491225,153.52715789473154
45337.81478571429,127.95196125865067,45337.9202368421,138.38820723694974
45337.92223809524,117.49816257794271,45338.02787719298,126.51501860681081
45338.02969047619,107.61101190437519,45338.13551754386,113.78622556314443
45338.137142857144,94.1573809524046,45338.243157894736,99.1637860777305
45338.244595238095,83.66201612896965,45338.350798245614,83.8870490326569
45338.352047619046,80.51657035847877,45338.45843859649,77.05915204653816
45338.459500000004,80.69455445545573,45338.56607894737,64.37744816542092
45338.566952380956,75.20350649337763,45338.67371929824,53.229447555319595
45338.67440476191,59.101886446851346,45338.78135964912,55.00341394031294
45338.78185714286,49.59648351642536,45338.888999999996,49.19636363641174
45338.88930952381,45.983129251745744,45338.99664035087,37.499972587954744
45338.99676190476,41.59492063499282,45339.10428070175,31.728476190434456
45339.10421428572,40.202294372121294,45339.21192105263,29.11185805423408
45339.21166666667,37.44352201260199,45339.31956140351,25.304502923853754
45339.31911904762,38.46066308245599,45339.427201754384,21.72007268167559
45339.42657142857,39.641428571432726,45339.53484210526,20.1281578947153
45339.53402380952,40.2576234163492,45339.64248245614,20.177075109642924
45339.64147619048,41.112124542287894,45339.75012280702,26.112748538170283
45339.74892857143,44.10537900878239,45339.857763157896,38.42873839057459
45339.856380952384,45.03802923154743,45339.965403508766,52.485168690432765
45339.963833333335,48.35725308651924,45340.073043859644,66.0131548696126
45340.071285714286,57.649706632621125,45340.18068421052,85.53294452275742
45340.17873809524,72.45023809481111,45340.2883245614,103.39525283766316
45340.286190476196,91.23883116929613,45340.39596491228,119.27649122799181
45340.39364285715,105.04984802461651,45340.503605263155,128.59139318863686
45340.5010952381,115.8439667130596,45340.61124561403,137.2618596492735
45340.60854761905,123.51248072568995,45340.71888596491,145.78854440803343
45340.716,129.72229166665412,45340.82652631579,154.85581578945082
45340.82345238095,134.12676510973586,45340.934166666666,159.93239583330546
45340.93090476191,137.0289273690233,45341.041807017544,164.49517543863686
45341.03835714286,137.39065187238114,45341.14944736842,166.3960197368845
45341.14580952381,135.92360028853147,45341.2570877193,166.57164685905343
45341.25326190476,134.6781378446001,45341.36472807017,154.4597160669859
45341.360714285714,134.68756302521547,45341.47236842105,136.99470985180812
45341.468166666666,129.2721768709758,45341.580008771925,119.84622569946696
45341.575619047624,112.66815126007032,45341.6876491228,108.60879563815678
45341.683071428575,95.3695970692071,45341.79528947368,94.45891729300922
45341.790523809526,80.26283750605504,45341.90292982456,81.2623763955685
45341.89797619048,68.93885281399474,45342.01057017544,67.17663339378524
45342.00542857143,57.292118780409616,45342.118210526314,56.54953383440988
45342.11288095238,49.85953767913095,45342.22585087719,48.80242365132871
45342.22033333334,47.46150997134644,45342.33349122807,41.93998302172659
45342.32778571429,42.67477970609584,45342.44113157895,36.48731725145063
45342.43523809524,41.85760368662633,45342.548771929825,31.81816712801382
45342.54269047619,39.13968975458357,45342.656412280696,25.99166949653146
45342.65014285714,38.39461734693865,45342.76405263157,21.56117078431966
45342.757595238094,38.18410547397421,45342.87169298245,17.36241854636391
45342.86504761905,38.05807726864193,45342.97933333333,21.313240740744426
45342.9725,41.49672043010591,45343.08697368421,30.718771929730384
45343.079952380955,45.65391093493978,45343.194614035085,46.797446393794644
45343.187404761906,54.01681122490207,45343.30225438596,62.803378817255
45343.29485714286,69.09852040826878,45343.40989473684,78.81668730671944
45343.40230952381,83.34687875151994,45343.51753508772,93.90749069681948
45343.50976190477,87.193493397634,45343.625175438596,107.39998700481094
45343.61721428572,95.43400432979406,45343.73281578947,117.10480036337769
45343.72466666667,111.5831531532617,45343.84045614035,126.73807017585412
45343.83211904762,117.53501035219136,45343.94809649123,138.33190324329965
45343.93957142857,124.5145378150561,45344.0557368421,141.06923822762388
45344.04702380952,129.01335813483396,45344.16337719298,161.21854489266426
45344.15447619048,133.56573809538045,45344.271017543855,145.91372806966433
45344.26192857143,135.26328449331695,45344.37865789473,159.02317174446532
45344.36938095238,135.54145631067186,45344.48629824561,154.16552914542805
45344.476833333334,134.25972222218942,45344.59393859649,149.71241715380577
45344.584285714285,130.4126595745047,45344.701578947366,134.12684210510233
45344.69173809524,118.65869165392346,45344.809219298244,127.16163847119317
45344.799190476195,105.88454978324174,45344.91685964912,116.95396491186196
45344.906642857146,96.81724489763795,45345.0245,98.40342856856083
45345.0140952381,86.64867167872973,45345.13214035088,84.35442982425977
45345.12154761905,75.2598871098464,45345.239780701755,72.85218482224619
45345.229,64.25428571439114,45345.347421052626,57.07150375987526
45345.33645238096,54.39622476163204,45345.4550614035,49.11861111193842
45345.44390476191,47.958181038100186,45345.56270175438,41.4631432748963
45345.55135714286,45.28950549435532,45345.67034210526,34.726634125730556
45345.65880952381,41.90062271046431,45345.77798245614,27.010997807144385
45345.76626190476,42.277867063499194,45345.885622807014,21.470686716697934
45345.87371428571,39.483928571491916,45345.99326315789,16.179187969879045
45345.98116666667,38.60604325699766,45346.10090350877,14.25773976608161
45346.08861904762,38.53312814556562,45346.20854385965,13.32368937048577
45346.196071428574,39.3416071429021,45346.316184210526,24.403064516405763
45346.303523809525,42.44901286078649,45346.4238245614,39.071496101669744
45346.41097619048,47.411561817490316,45346.53146491228,56.7741954892966
45346.51842857143,62.71032467563813,45346.63910526316,75.19165634735074
45346.625880952386,75.3278391058777,45346.74674561403,92.17283717049577
45346.73333333334,88.68359882059295,45346.85438596491,107.52654782069463
45346.84078571429,100.40303571448415,45346.962026315785,122.80866228067832
45346.94823809524,110.78782312917758,45347.06966666666,133.1258095236627
45347.05569047619,117.86107142856727,45347.17730701754,145.27015294641248
45347.16314285714,120.52588522588535,45347.28494736842,152.3579385964333
45347.2705952381,123.54667919825823,45347.392587719296,157.39869674188904
45347.37804761905,130.90757465722575,45347.500228070174,163.4797388820846
45347.4855,135.1070338983369,45347.60786842105,163.01914473770557
45347.592952380954,136.26133903135704,45347.71550877193,167.16588815789584
45347.700404761905,133.61485551487073,45347.82314912281,165.43466831133975
45347.807857142856,130.16168498169185,45347.930789473685,157.0436842100821
45347.915309523814,123.06464178450537,45348.038429824555,148.63503612005564
45348.022761904766,112.31672222180731,45348.14607017543,128.7058573860747
45348.13021428572,102.97780401381833,45348.25371052631,112.07660028526249
45348.23766666667,91.40181547586633,45348.36135087719,92.78611265026422
45348.34511904762,77.12675565179046,45348.46899122807,74.75192982474746
45348.45257142857,66.71317591512246,45348.576631578944,63.446842105306
45348.56002380953,56.92191304288965,45348.68427192982,49.14061877666329
45348.66747619048,51.29095238095157,45348.7919122807,41.90717875772399
45348.77492857143,49.29949152535026,45348.89955263158,33.40991432065822
45348.88238095238,44.53555418716739,45349.007192982455,27.474807017443755
45348.98983333333,40.76610119044652,45349.11483333333,23.4252631578383
45349.09728571429,39.58508474563601,45349.22247368421,19.89374268979789
45349.20473809524,37.95642070047957,45349.33011403509,15.68510752660595
45349.312190476194,37.25487209757067,45349.43775438596,12.783459429856402
45349.419642857145,38.7802136752829,45349.54539473684,12.746569548820652
45349.527095238096,39.31015873016724,45349.653035087715,15.988104407188573
45349.63454761905,41.24130652264826,45349.76067543859,26.592757997621437
45349.742000000006,43.63036363654032,45349.86831578947,39.663875597870536
45349.84945238096,50.21382524759843,45349.97595614035,52.334761040356874
45349.95690476191,59.3751055902356,45350.083596491226,68.48290322615601
45350.06435714286,65.37718417943353,45350.1912368421,83.6037646201094
45350.17180952381,69.58064935057492,45350.29887719298,99.653706847833
45350.27926190476,78.37421307491817,45350.40651754386,114.04579744829587
45350.38671428572,91.48910714365192,45350.51415789474,122.437027863792
45350.49416666667,103.11240740781882,45350.621798245615,129.32385964944106
45350.60161904762,112.72576893114993,45350.729438596485,139.0733734333227
45350.70907142857,124.18442037491803,45350.83707894736,142.0065362728262
45350.816523809524,130.17793650804563,45350.94471929824,148.18326422106833
45350.923976190476,133.5649553571482,45351.05235964912,153.74829824566012
45351.031428571434,136.20544217695087,45351.159999999996,166.30368421053277
45351.138880952385,137.59969047620305,45351.267640350874,165.44902560454693
45351.246333333336,137.39346883468787,45351.37528070175,161.98406604748342
45351.35378571429,135.38481829567013,45351.48292105263,154.0502631578578
45351.46123809524,131.1923219204998,45351.59056140351,139.68864661622905
45351.56869047619,126.73171981296467,45351.698201754385,129.05529505581057
45351.67614285715,123.83890285700559,45351.80584210526,123.3545748986923
45351.7835952381,116.54200087258637,45351.91348245614,109.77612054294632
45351.89104761905,96.9030870277247,45352.02112280702,92.0308825088586
45351.9985,82.44695833337671,45352.12876315789,77.84135135172636
45352.10595238095,73.07494987456471,45352.23640350877,70.99692466477637
45352.213404761904,66.64932900436266,45352.344043859644,69.38967304635823
45352.32085714286,59.55673469356885,45352.45168421052,60.68438596527712
45352.42830952381,50.90937641678865,45352.5593245614,47.683030852862785
45352.535761904765,44.922832512155054,45352.66696491228,39.2620590949268
45352.643214285716,41.49176948043607,45352.774605263156,31.573920377858165
45352.75066666667,39.41283746552414,45352.88224561403,27.509483430688594
45352.85811904762,38.83137462797734,45352.98988596491,24.8559941519481
45352.96557142858,39.085075187967206,45353.09752631579,21.5455342902284
45353.07302380953,38.99388819875605,45353.20516666667,21.10681372549005
45353.18047619048,38.95258322798862,45353.312807017544,24.778662280834165
45353.28792857143,39.624696428666546,45353.420447368415,30.58167232586973
45353.39538095238,43.09003571426532,45353.52808771929,40.47211589531794
45353.50283333333,43.78747967478706,45353.63572807017,55.786361161711916
45353.61028571429,43.87369897959116,45353.74336842105,73.98822190581058
45353.71773809524,60.79140599362502,45353.851008771926,89.74880053399056
45353.82519047619,73.80219531905337,45353.958649122804,108.61409672828704
45353.932642857144,88.89357774972338,45354.06628947368,118.10719040290286
45354.040095238095,101.55661375644539,45354.17392982456,130.98503231776644
45354.14754761905,110.61564425816485,45354.28157017544,134.32090155950198
45354.255000000005,119.8846456696764,45354.389210526315,140.4936842106698
45354.362452380956,128.37911564645322,45354.49685087719,151.07477234755837
45354.46990476191,134.21603174605173,45354.60449122807,158.960175439281
45354.57735714286,134.93238095238814,45354.71213157894,165.36579744816487
45354.68480952381,136.6564355061927,45354.81977192982,160.55276084962307
45354.79226190477,134.78247435887403,45354.9274122807,155.50772534830662
45354.89971428572,132.067802197669,45355.035052631574,139.3878947367002
45355.00716666667,125.27273109208981,45355.14269298245,125.27632066400638
45355.11461904762,112.08554799672874,45355.25033333333,111.86156862737
45355.22207142857,97.86385368660243,45355.35797368421,97.17197368367536
45355.32952380952,85.53892857133846,45355.465614035085,89.68794871780673
45355.43697619048,74.46618253936518,45355.57325438596,76.71642414853626
45355.54442857143,67.12889724286742,45355.68089473684,67.67578947387973
45355.651880952384,56.45587020600287,45355.78853508772,52.66581140350024
45355.759333333335,47.89128654970401,45355.8961754386,47.84961013604964
45355.86678571429,46.38318295742573,45356.003815789474,37.859984962279476
45355.97423809524,42.4571384481136,45356.111456140345,31.616236044703097
45356.081690476196,42.28519576719853,45356.21909649122,27.265887314637418
45356.18914285715,40.29017709544815,45356.3267368421,20.782600619173976
45356.2965952381,37.51634038786436,45356.43437719298,18.484226685144296
45356.40404761905,36.263749055174316,45356.542017543856,17.931637426898682
45356.5115,36.41942307692086,45356.64965789473,18.196578947342232
45356.61895238095,38.1897066666279,45356.75729824561,22.770108359011342
45356.72640476191,41.60965386171341,45356.86493859649,38.3679598998302
45356.83385714286,45.13444298833293,45356.97257894737,57.06089783313504
45356.94130952381,50.04653373017207,45357.080219298245,73.12075048804824
45357.04876190476,65.5236874240491,45357.18785964912,91.3705263161709
45357.156214285715,78.55573260112587,45357.2955,104.11455882373957
45357.263666666666,86.95810734465122,45357.40314035087,120.98070175386853
45357.371119047624,98.60629372193581,45357.51078070175,130.4550848892664
45357.478571428575,106.53868852490483,45357.618421052626,140.61268092114318
45357.58602380953,112.98877192994496,45357.726061403504,142.44530458122335
45357.69347619048,120.55031877219007,45357.83370175438,142.0249999998558
45357.80092857143,126.94135182999418,45357.94134210526,165.42268740026105
45357.90838095238,131.41808362366896,45358.04898245614,163.8985294117355
45358.01583333334,136.27153116540174,45358.156622807015,162.87438338493914
45358.12328571429,137.7183516482132,45358.26426315789,161.8781804510173
45358.23073809524,134.66835714286304,45358.37190350877,149.81486960554307
45358.33819047619,129.45745602744586,45358.47954385965,128.52008534835147
45358.44564285714,116.91802339925614,45358.587184210526,113.92375939832431
45358.553095238094,110.7630405933095,45358.694824561404,102.46183287122028
45358.66054761905,104.0290170933454,45358.802464912274,86.7677787220406
45358.768000000004,89.7226495718232,45358.91010526315,71.49529904335033
45358.875452380955,77.93006321111676,45359.01774561403,58.569357668608816
45358.982904761906,76.27781912759308,45359.12538596491,49.3919613135412
45359.09035714286,70.19918012396094,45359.233026315786,43.012699490676724
45359.197809523816,56.51113341127986,45359.34066666666,33.68822916672424
45359.30526190477,47.11193554997114,45359.44830701754,26.325869218572365
45359.41271428572,41.43363300461264,45359.55594736842,19.500492359916148
45359.52016666667,39.809107142802404,45359.6635877193,15.080771531069209
45359.62761904762,38.29361344532665,45359.771228070174,13.258413742673701
45359.73507142857,37.81913533834237,45359.87886842105,12.727472089308085
45359.84252380953,37.701302857137634,45359.98650877193,13.051723874939473
45359.94997619048,36.4357690686261,45360.0941491228,17.408803606174786
45360.05742857143,37.61162763473251,45360.20178947368,27.919157893961938
45360.16488095238,42.00434523823261,45360.309429824556,44.959088481079405
45360.272333333334,48.20604719782145,45360.417070175434,66.50666666599051
45360.379785714285,54.00107738098932,45360.52471052631,85.5092255638519
45360.487238095244,55.72058023213126,45360.63235087719,104.55390977478322
45360.594690476195,56.77513888910113,45360.73999122807,117.2088957686711
45360.702142857146,60.801083744205826,45360.847631578945,127.2212828947388
45360.8095952381,77.82672824292409,45360.95527192982,133.05475328944513
45360.91704761905,94.55522981363461,45361.0629122807,137.26839260333716
45361.0245,106.67088983020173,45361.17055263158,143.03414473680897
45361.13195238096,116.37762308366007,45361.278192982456,151.1992756085749
45361.23940476191,124.18631519302933,45361.385833333334,158.12950000015826
45361.34685714286,130.84261704693137,45361.493473684204,162.59369843515614
45361.45430952381,135.5588095238564,45361.60111403508,166.04328947369248
45361.56176190476,136.80580555553934,45361.70875438596,167.3750974658532
45361.669214285714,135.79857142857458,45361.81639473684,168.0581324278447
45361.77666666667,135.53808080806496,45361.924035087715,164.1690483785971
45361.88411904762,134.36314860422735,45362.03167543859,144.82102582822972
45361.991571428574,132.1891517856165,45362.13931578947,129.2837521215818
45362.099023809526,126.2120621468175,45362.24695614035,111.68374871014873
45362.20647619048,105.82664980995816,45362.35459649123,98.48124999952508
45362.31392857143,90.46912844066136,45362.462236842104,85.9359250396363
45362.421380952386,79.54998799481056,45362.56987719298,76.39802373564092
45362.52883333334,66.81331871317408,45362.67751754386,64.86910776931636
45362.63628571429,56.683780025126865,45362.78515789473,56.302243767399005
45362.74373809524,51.24615729898289,45362.89279824561,45.765694444803835
45362.85119047619,46.93069757727292,45363.000438596486,38.61146616545481
45362.95864285714,43.05714285710917,45363.10807894736,35.99070175439312
45363.0660952381,40.34425595218346,45363.21571929824,27.09691567663975
45363.17354761905,37.31921634795402,45363.32335964912,20.183321637360816
45363.281,37.15,45363.431,17.89
