elev,shp,time,elb,rie
77.15,-15.41,18:23:33:639,7.25,666.0
64.37,-17.3,18:23:33:771,8.67,666.0
54.28,-19.0,18:23:33:904,7.67,666.0
44.46,-18.99,18:23:34:033,6.34,666.0
37.08,-19.33,18:23:34:164,5.53,666.0
28.57,-19.33,18:23:34:288,6.12,666.0
22.56,-19.39,18:23:34:420,9.43,666.0
19.7,-21.47,18:23:34:565,11.25,666.0
18.56,-23.38,18:23:34:704,11.89,666.0
20.61,-22.02,18:23:34:837,15.28,666.0
30.82,-14.98,18:23:34:968,18.69,666.0
37.94,-13.18,18:23:35:098,19.09,666.0
50.22,-6.56,18:23:35:224,18.91,666.0
60.49,-4.47,18:23:35:355,17.71,666.0
70.22,-2.46,18:23:35:487,17.94,666.0
76.85,-1.93,18:23:35:622,16.16,666.0
85.32,-2.22,18:23:35:748,15.02,666.0
97.84,-2.54,18:23:35:877,11.39,666.0
109.78,-0.05,18:23:36:018,15.96,666.0
127.35,2.75,18:23:36:148,5.5,666.0
135.84,5.91,18:23:36:271,17.51,666.0
145.29,6.59,18:23:36:409,17.34,666.0
151.79,16.95,18:23:36:541,17.8,666.0
157.37,30.79,18:23:36:667,14.16,666.0
160.65,44.58,18:23:36:792,15.08,666.0
163.51,62.45,18:23:36:923,10.23,666.0
163.92,91.19,18:23:37:056,10.7,666.0
163.36,92.51,18:23:37:184,9.44,666.0
161.71,53.08,18:23:37:319,13.09,666.0
158.81,31.85,18:23:37:450,8.33,666.0
149.49,12.15,18:23:37:585,9.7,666.0
140.28,1.33,18:23:37:716,8.11,666.0
125.08,-3.42,18:23:37:858,15.36,666.0
114.1,-9.07,18:23:37:988,4.89,666.0
99.34,-10.25,18:23:38:112,1.96,666.0
83.41,-11.91,18:23:38:239,10.86,666.0
69.96,-11.3,18:23:38:368,8.15,666.0
55.82,-12.48,18:23:38:505,5.48,666.0
48.52,-14.78,18:23:38:619,7.54,666.0
43.12,-15.53,18:23:38:742,7.28,666.0
35.64,-18.34,18:23:38:875,3.35,666.0
