elev,shp,time,elb,rie
80.98,1.78,15:28:01:079,18.72,666.0
80.91,1.52,15:28:01:202,24.82,666.0
80.67,1.38,15:28:01:327,25.35,666.0
81.09,1.35,15:28:01:449,32.81,-92.34
82.28,1.65,15:28:01:577,47.17,-81.79
85.49,1.55,15:28:01:696,53.5,-67.54
85.56,1.74,15:28:01:820,64.66,-66.35
86.65,1.28,15:28:01:938,72.01,-62.89
87.66,1.13,15:28:02:061,81.76,-55.15
87.78,1.45,15:28:02:184,92.64,-48.16
88.15,1.25,15:28:02:303,100.53,-46.14
94.91,3.12,15:28:02:418,104.71,65.89
97.28,3.88,15:28:02:542,112.78,69.71
100.19,5.07,15:28:02:674,120.51,70.11
98.31,5.4,15:28:02:800,125.29,63.94
96.69,4.43,15:28:02:929,126.92,64.5
96.38,4.58,15:28:03:048,128.01,62.51
96.31,4.15,15:28:03:173,129.73,61.64
101.48,3.87,15:28:03:294,124.18,75.97
102.34,2.49,15:28:03:413,113.27,81.25
100.72,0.37,15:28:03:529,98.03,90.87
93.63,-1.92,15:28:03:646,91.88,123.31
91.02,-2.03,15:28:03:776,76.36,159.12
90.63,-1.27,15:28:03:904,58.65,154.31
89.7,-1.23,15:28:04:038,45.42,-169.64
86.51,-1.37,15:28:04:165,38.1,-117.0
85.44,-1.07,15:28:04:283,28.02,666.0
83.78,0.12,15:28:04:408,25.37,666.0
83.21,1.01,15:28:04:528,15.76,666.0
82.22,1.9,15:28:04:652,17.41,666.0
81.58,2.46,15:28:04:777,15.88,666.0
82.01,2.28,15:28:04:893,24.86,666.0
82.23,2.16,15:28:05:008,22.43,666.0
82.31,2.13,15:28:05:138,22.44,666.0
82.07,2.04,15:28:05:263,28.0,666.0
82.36,1.82,15:28:05:397,39.24,-88.08
86.66,1.72,15:28:05:513,47.63,-64.49
87.64,0.92,15:28:05:625,60.32,-63.88
88.76,0.61,15:28:05:754,64.74,-55.91
88.41,0.53,15:28:05:884,76.24,-62.07
88.78,0.94,15:28:06:010,87.25,-41.89
88.96,1.28,15:28:06:131,98.37,-27.8
90.45,1.72,15:28:06:248,104.94,25.19
97.91,2.99,15:28:06:367,111.7,77.57
99.7,3.25,15:28:06:493,121.3,78.94
97.59,2.89,15:28:06:628,125.82,76.62
96.75,3.0,15:28:06:751,127.23,76.29
96.61,3.09,15:28:06:870,127.8,75.11
96.13,2.88,15:28:06:993,128.19,74.43
101.22,3.82,15:28:07:123,119.23,78.98
100.46,2.18,15:28:07:242,104.48,83.8
92.72,-1.22,15:28:07:364,90.84,119.77
90.99,-2.66,15:28:07:481,78.92,166.21
90.32,-3.16,15:28:07:598,62.53,176.75
89.35,-2.97,15:28:07:721,49.63,-167.08
88.2,-2.54,15:28:07:840,34.85,-149.53
85.69,-2.27,15:28:07:966,26.69,666.0
84.05,-1.75,15:28:08:096,17.53,666.0
83.16,-1.24,15:28:08:220,11.41,666.0
81.24,-0.27,15:28:08:343,16.5,666.0
80.66,0.02,15:28:08:475,16.0,666.0
80.51,0.49,15:28:08:600,18.54,666.0
80.68,0.4,15:28:08:720,17.41,666.0
79.96,0.19,15:28:08:837,24.35,666.0
79.66,-0.18,15:28:08:965,34.99,-102.81
80.9,0.57,15:28:09:081,40.48,-89.52
84.75,0.74,15:28:09:200,52.12,-80.89
84.97,0.81,15:28:09:320,57.86,-76.17
85.45,0.98,15:28:09:450,73.2,-69.65
85.61,1.23,15:28:09:570,83.58,-66.77
86.3,1.9,15:28:09:691,94.04,-54.15
87.55,1.88,15:28:09:807,104.23,-44.57
90.24,2.65,15:28:09:921,110.93,13.62
95.68,4.02,15:28:10:049,118.81,63.58
94.66,4.02,15:28:10:167,128.45,58.74
94.61,4.22,15:28:10:283,129.99,56.75
94.2,4.53,15:28:10:399,129.85,53.3
94.11,4.45,15:28:10:524,129.82,52.29
93.59,3.69,15:28:10:637,125.97,52.08
97.33,2.16,15:28:10:761,112.32,79.3
94.69,-1.2,15:28:10:880,103.8,109.07
92.21,-3.6,15:28:11:004,89.14,153.66
91.22,-5.32,15:28:11:135,73.45,173.63
92.39,-4.9,15:28:11:260,53.45,158.54
92.24,-4.67,15:28:11:376,42.42,159.94
91.07,-3.42,15:28:11:494,26.66,666.0
89.28,-1.62,15:28:11:631,19.34,666.0
88.43,-1.23,15:28:11:764,11.56,666.0
88.0,-1.12,15:28:11:893,14.43,666.0
88.09,-1.41,15:28:12:017,17.25,666.0
88.16,-1.41,15:28:12:134,16.91,666.0
88.45,-1.7,15:28:12:264,30.82,-153.3
89.91,-2.08,15:28:12:394,37.51,178.17
90.89,-2.36,15:28:12:518,46.93,156.42
92.24,-3.38,15:28:12:639,55.71,148.72
93.48,-3.51,15:28:12:763,66.5,142.33
93.69,-4.15,15:28:12:892,82.19,147.78
93.72,-3.99,15:28:13:019,93.72,146.04
101.22,-2.32,15:28:13:145,99.52,111.53
99.76,-3.13,15:28:13:270,115.71,115.82
99.12,-2.64,15:28:13:393,126.63,115.58
103.74,-1.3,15:28:13:511,126.54,106.29
103.76,-2.45,15:28:13:626,124.07,109.26
105.7,-2.75,15:28:13:742,121.84,107.33
102.04,-4.53,15:28:13:868,116.05,116.06
103.98,-5.53,15:28:13:984,102.88,115.41
98.61,-8.53,15:28:14:105,94.64,142.93
97.75,-7.9,15:28:14:237,79.75,144.34
97.5,-8.0,15:28:14:362,65.48,147.13
97.5,-7.53,15:28:14:481,54.56,143.58
95.04,-6.76,15:28:14:601,41.18,145.43
92.92,-5.47,15:28:14:746,30.5,152.82
91.01,-4.57,15:28:14:872,29.14,666.0
89.22,-3.41,15:28:14:992,23.14,666.0
88.56,-3.12,15:28:15:112,20.42,666.0
88.26,-2.92,15:28:15:231,14.92,666.0
87.8,-2.91,15:28:15:361,16.53,666.0
87.25,-2.83,15:28:15:486,18.97,666.0
87.2,-2.87,15:28:15:616,19.11,666.0
87.44,-2.84,15:28:15:736,25.58,666.0
87.6,-3.31,15:28:15:857,35.19,-150.21
88.73,-3.64,15:28:16:004,41.86,-164.69
89.35,-3.5,15:28:16:129,56.0,-164.9
90.46,-3.71,15:28:16:256,65.93,-178.51
90.9,-3.11,15:28:16:369,74.55,175.1
90.75,-3.51,15:28:16:494,88.6,179.82
90.61,-3.29,15:28:16:608,97.97,-179.01
98.08,-1.68,15:28:16:729,103.22,112.33
100.53,-1.15,15:28:16:839,113.47,107.53
98.97,0.14,15:28:16:961,125.34,96.55
97.11,0.1,15:28:17:083,128.49,98.54
96.37,0.15,15:28:17:199,130.19,98.27
96.42,0.11,15:28:17:320,129.98,98.84
103.23,1.42,15:28:17:433,126.59,92.1
103.88,1.93,15:28:17:561,116.0,86.51
99.4,-1.19,15:28:17:697,108.67,102.51
98.7,-3.57,15:28:17:829,92.21,115.33
95.05,-5.96,15:28:17:951,83.48,143.16
96.3,-8.24,15:28:18:061,67.83,147.95
98.12,-8.98,15:28:18:179,53.59,142.07
96.76,-9.03,15:28:18:303,39.54,148.38
94.24,-8.14,15:28:18:428,26.7,666.0
91.78,-6.58,15:28:18:549,23.27,666.0
90.59,-6.43,15:28:18:678,13.77,666.0
89.28,-6.2,15:28:18:797,12.11,666.0
88.2,-5.88,15:28:18:919,14.16,666.0
88.08,-6.26,15:28:19:033,14.59,666.0
88.29,-6.47,15:28:19:152,17.43,666.0
88.17,-6.22,15:28:19:281,16.49,666.0
87.95,-5.65,15:28:19:396,23.21,666.0
87.75,-5.67,15:28:19:531,31.74,-170.7
87.7,-5.5,15:28:19:653,39.1,-163.76
87.4,-6.11,15:28:19:770,53.76,-155.72
87.15,-5.9,15:28:19:896,66.51,-147.04
88.05,-5.29,15:28:20:028,78.5,-151.91
87.72,-4.47,15:28:20:147,89.29,-145.62
89.06,-4.7,15:28:20:275,102.74,-159.87
96.57,-3.19,15:28:20:398,110.93,124.09
100.56,-1.34,15:28:20:521,117.92,105.14
97.08,-3.49,15:28:20:648,125.59,125.93
100.07,-0.66,15:28:20:770,124.7,101.71
101.4,-0.59,15:28:20:890,123.95,100.91
102.95,-1.27,15:28:21:027,119.01,100.35
101.88,-4.95,15:28:21:145,110.33,117.79
101.41,-5.8,15:28:21:270,94.93,120.18
93.61,-7.21,15:28:21:390,84.52,159.03
93.9,-6.92,15:28:21:517,73.03,157.2
93.18,-6.74,15:28:21:644,59.46,155.98
91.26,-6.14,15:28:21:767,46.97,164.69
89.66,-5.12,15:28:21:893,35.85,-178.16
88.69,-4.44,15:28:22:028,28.6,666.0
87.85,-2.66,15:28:22:163,14.71,666.0
86.51,-1.4,15:28:22:283,17.23,666.0
84.94,-0.13,15:28:22:400,19.92,666.0
84.75,0.18,15:28:22:527,17.07,666.0
84.72,0.05,15:28:22:661,17.56,666.0
84.68,-0.13,15:28:22:797,18.4,666.0
84.72,-0.14,15:28:22:918,18.76,666.0
84.96,0.01,15:28:23:033,21.19,666.0
84.88,0.01,15:28:23:156,28.05,666.0
84.96,-0.14,15:28:23:279,38.05,-102.79
86.56,-0.67,15:28:23:398,49.65,-108.64
86.91,-0.85,15:28:23:514,60.89,-109.89
88.2,-1.19,15:28:23:629,71.06,-122.5
88.77,-1.4,15:28:23:752,79.73,-133.83
88.81,-1.25,15:28:23:866,93.33,-131.15
89.83,-1.03,15:28:23:986,101.31,-164.78
96.84,0.0,15:28:24:109,108.67,95.64
100.28,1.94,15:28:24:230,121.23,82.47
101.36,2.46,15:28:24:348,123.34,81.42
96.76,1.84,15:28:24:474,127.56,79.09
96.68,-0.6,15:28:24:596,127.68,100.05
113.5,3.52,15:28:24:716,118.09,82.73
97.68,-0.39,15:28:24:831,115.25,96.94
99.45,-1.11,15:28:24:947,103.53,99.52
94.8,-2.14,15:28:25:067,93.91,117.48
92.83,-2.89,15:28:25:192,82.43,139.55
92.35,-3.01,15:28:25:324,70.95,144.51
91.41,-2.72,15:28:25:446,54.49,150.76
90.91,-2.18,15:28:25:563,39.61,149.74
89.97,-2.06,15:28:25:680,30.34,171.78
88.32,-1.19,15:28:25:796,19.46,666.0
87.28,-0.51,15:28:25:912,15.6,666.0
86.53,0.31,15:28:26:039,16.23,666.0
85.93,0.51,15:28:26:161,16.91,666.0
85.77,0.31,15:28:26:278,14.09,666.0
85.86,0.46,15:28:26:398,16.9,666.0
85.79,0.37,15:28:26:517,17.2,666.0
85.71,0.04,15:28:26:636,17.05,666.0
84.3,-0.74,15:28:26:764,20.68,666.0
83.77,-0.67,15:28:26:880,29.42,666.0
85.37,-0.34,15:28:27:009,46.65,-100.59
86.54,0.18,15:28:27:139,60.26,-87.28
87.38,0.01,15:28:27:268,72.63,-85.14
87.62,0.11,15:28:27:386,81.49,-80.0
88.52,0.83,15:28:27:505,96.89,-52.83
91.62,2.25,15:28:27:629,106.25,43.14
96.55,3.05,15:28:27:748,112.35,72.66
96.47,4.03,15:28:27:861,122.78,64.69
96.59,4.53,15:28:27:983,127.79,61.71
96.66,4.27,15:28:28:101,129.14,63.36
96.23,4.05,15:28:28:217,129.21,63.41
97.97,3.64,15:28:28:336,127.34,71.61
97.51,1.1,15:28:28:463,121.3,85.91
100.6,0.42,15:28:28:591,107.78,91.55
94.72,-2.39,15:28:28:710,95.82,122.56
91.97,-3.09,15:28:28:823,80.83,154.22
92.73,-2.97,15:28:28:948,66.37,141.21
91.91,-3.21,15:28:29:076,51.64,152.36
91.64,-2.56,15:28:29:204,37.26,150.95
89.61,-1.05,15:28:29:340,30.1,-169.79
88.48,-0.71,15:28:29:459,16.09,666.0
87.52,-0.38,15:28:29:587,15.68,666.0
85.46,0.09,15:28:29:712,19.44,666.0
84.9,0.24,15:28:29:836,19.73,666.0
84.83,0.39,15:28:29:956,20.39,666.0
84.38,0.61,15:28:30:078,19.35,666.0
83.5,0.43,15:28:30:196,20.01,666.0
83.34,0.31,15:28:30:317,21.39,666.0
83.2,0.18,15:28:30:440,26.72,666.0
83.78,-0.12,15:28:30:560,31.88,-102.38
85.01,-0.15,15:28:30:691,40.48,-98.26
86.51,-0.12,15:28:30:811,55.75,-93.87
86.81,-0.8,15:28:30:932,70.08,-100.85
87.9,-0.76,15:28:31:058,84.56,-102.6
88.68,-0.6,15:28:31:169,99.17,-107.3
93.16,-0.26,15:28:31:287,105.46,100.99
95.75,0.65,15:28:31:408,114.89,90.8
95.5,1.3,15:28:31:530,127.47,79.09
96.41,1.41,15:28:31:648,125.54,84.88
99.6,1.89,15:28:31:772,126.66,81.94
98.95,1.21,15:28:31:893,126.91,85.62
100.25,1.2,15:28:32:012,126.44,86.72
101.0,1.43,15:28:32:133,126.42,85.4
102.23,1.2,15:28:32:253,122.43,86.14
99.7,-0.58,15:28:32:369,112.45,95.09
95.61,-4.4,15:28:32:495,97.45,132.46
92.52,-5.15,15:28:32:611,82.91,159.09
92.61,-5.17,15:28:32:727,63.47,155.6
92.21,-5.07,15:28:32:847,46.83,157.83
90.98,-4.94,15:28:32:960,29.5,666.0
89.04,-3.98,15:28:33:079,21.4,666.0
86.52,-2.07,15:28:33:207,16.6,666.0
84.75,-0.7,15:28:33:334,17.72,666.0
84.51,0.0,15:28:33:471,17.64,666.0
84.24,0.42,15:28:33:612,19.82,666.0
84.15,0.69,15:28:33:733,15.26,666.0
83.98,0.77,15:28:33:861,18.66,666.0
83.62,0.91,15:28:33:990,20.86,666.0
83.37,0.42,15:28:34:108,25.52,666.0
84.23,-0.03,15:28:34:227,33.36,-100.89
85.62,-0.11,15:28:34:349,42.19,-95.76
87.89,-0.09,15:28:34:463,53.99,-92.55
87.81,0.03,15:28:34:593,64.2,-84.0
88.01,0.08,15:28:34:718,74.78,-81.87
88.6,0.07,15:28:34:846,91.15,-79.74
95.49,0.82,15:28:34:962,102.41,86.95
100.02,2.06,15:28:35:077,114.21,84.33
99.02,2.28,15:28:35:190,125.45,77.55
98.62,2.0,15:28:35:309,128.2,79.88
98.27,2.03,15:28:35:423,127.44,81.58
99.3,2.01,15:28:35:546,128.28,81.25
100.57,2.1,15:28:35:663,128.35,81.54
102.71,1.73,15:28:35:779,127.05,84.59
104.24,0.52,15:28:35:904,114.5,88.12
105.11,-1.04,15:28:36:020,101.65,93.93
102.72,-3.28,15:28:36:137,88.21,105.69
98.09,-4.81,15:28:36:259,75.37,121.54
97.36,-4.99,15:28:36:382,60.56,124.26
95.34,-4.64,15:28:36:497,46.52,126.13
94.07,-3.81,15:28:36:623,35.47,129.23
90.61,-3.26,15:28:36:740,24.05,666.0
87.95,-1.71,15:28:36:869,11.41,666.0
84.52,-0.21,15:28:36:997,17.11,666.0
84.08,-0.07,15:28:37:116,18.1,666.0
84.22,0.22,15:28:37:232,17.93,666.0
84.46,0.39,15:28:37:349,22.24,666.0
84.55,0.08,15:28:37:459,21.17,666.0
84.61,-0.06,15:28:37:578,20.58,666.0
84.56,-0.18,15:28:37:700,20.53,666.0
84.16,-0.15,15:28:37:824,22.65,666.0
84.39,-0.22,15:28:37:944,31.49,-104.72
86.15,-0.68,15:28:38:061,40.9,-106.81
88.06,-1.4,15:28:38:186,50.75,-128.36
89.88,-1.71,15:28:38:311,60.72,-174.17
90.11,-1.95,15:28:38:432,71.76,-178.32
90.79,-2.19,15:28:38:551,79.93,168.48
90.79,-1.61,15:28:38:678,98.12,161.64
97.53,0.27,15:28:38:800,104.7,95.77
99.83,1.44,15:28:38:923,114.26,88.98
98.85,2.49,15:28:39:042,126.99,78.17
97.48,2.31,15:28:39:161,128.28,79.74
96.71,2.23,15:28:39:289,128.74,78.77
97.42,1.89,15:28:39:405,129.15,82.07
97.16,1.72,15:28:39:517,128.4,83.53
103.57,1.56,15:28:39:634,122.72,87.92
105.23,-0.26,15:28:39:759,109.71,95.47
105.7,-2.09,15:28:39:888,93.45,100.09
99.47,-4.15,15:28:40:019,87.09,117.76
97.47,-5.59,15:28:40:133,70.04,133.67
98.06,-5.18,15:28:40:252,53.93,127.98
96.35,-4.19,15:28:40:368,38.33,126.36
93.85,-2.67,15:28:40:492,30.99,121.46
91.63,-1.61,15:28:40:619,25.12,666.0
88.18,-0.71,15:28:40:739,16.01,666.0
86.02,0.63,15:28:40:852,16.99,666.0
85.19,1.07,15:28:40:968,17.34,666.0
85.24,1.04,15:28:41:109,14.95,666.0
85.15,0.71,15:28:41:227,15.68,666.0
85.33,0.55,15:28:41:344,15.72,666.0
85.36,0.27,15:28:41:463,19.13,666.0
85.22,0.37,15:28:41:584,17.99,666.0
85.07,0.27,15:28:41:711,28.78,666.0
85.68,0.01,15:28:41:832,36.44,-102.61
87.77,0.15,15:28:41:956,41.7,-94.0
88.92,0.06,15:28:42:081,52.88,-87.89
90.32,-0.38,15:28:42:210,61.69,140.42
90.91,-1.11,15:28:42:329,71.2,146.39
92.19,-1.45,15:28:42:449,77.25,130.61
91.87,-2.07,15:28:42:566,87.1,145.19
92.81,-2.48,15:28:42:687,94.74,139.24
98.22,-2.52,15:28:42:815,98.01,114.51
101.56,-2.71,15:28:42:941,105.03,110.6
103.67,-1.1,15:28:43:065,109.4,100.33
104.62,-0.61,15:28:43:186,112.94,98.38
106.29,0.79,15:28:43:319,118.7,89.65
106.27,1.54,15:28:43:438,119.81,90.38
106.48,2.23,15:28:43:558,120.19,87.76
106.69,2.27,15:28:43:678,119.38,87.26
105.23,1.34,15:28:43:798,110.76,89.99
105.38,0.07,15:28:43:918,97.37,95.26
98.9,-1.72,15:28:44:040,88.84,107.13
97.21,-2.36,15:28:44:160,73.22,115.29
97.25,-2.04,15:28:44:283,60.11,110.12
94.42,-1.58,15:28:44:406,45.96,107.92
92.21,-1.47,15:28:44:533,31.92,118.82
89.29,-0.6,15:28:44:663,18.67,666.0
87.89,0.25,15:28:44:782,10.22,666.0
84.59,1.63,15:28:44:897,13.37,666.0
83.32,2.28,15:28:45:013,18.72,666.0
83.26,2.57,15:28:45:131,18.86,666.0
83.44,2.55,15:28:45:258,19.03,666.0
83.41,2.63,15:28:45:379,19.51,666.0
83.57,2.83,15:28:45:499,20.63,666.0
83.39,2.5,15:28:45:615,22.28,666.0
83.36,1.63,15:28:45:747,27.59,666.0
84.5,1.15,15:28:45:868,37.86,-86.65
87.4,0.77,15:28:46:001,47.26,-78.28
87.76,0.92,15:28:46:129,57.86,-66.1
87.98,0.68,15:28:46:255,66.02,-66.68
89.55,0.65,15:28:46:384,76.62,-27.32
90.1,0.4,15:28:46:507,88.02,23.56
90.91,0.27,15:28:46:634,99.32,82.16
97.69,1.05,15:28:46:760,102.81,91.35
100.05,1.99,15:28:46:899,110.65,87.14
101.19,2.5,15:28:47:024,116.29,86.95
102.43,2.95,15:28:47:144,120.63,82.75
100.82,2.96,15:28:47:260,123.1,80.72
102.42,3.16,15:28:47:383,122.85,81.73
103.3,3.57,15:28:47:508,122.82,81.0
103.74,3.42,15:28:47:633,117.33,84.21
103.37,2.5,15:28:47:751,107.22,86.86
97.66,-0.36,15:28:47:872,97.59,99.2
95.73,-1.53,15:28:47:996,81.19,113.27
94.11,-2.52,15:28:48:128,72.67,128.46
92.72,-2.72,15:28:48:259,52.59,138.52
92.16,-1.99,15:28:48:367,41.8,133.2
89.53,-1.81,15:28:48:495,30.29,-167.68
87.73,-1.25,15:28:48:618,25.58,666.0
86.33,-0.45,15:28:48:744,15.64,666.0
84.58,-0.12,15:28:48:867,14.61,666.0
83.62,-0.08,15:28:48:990,19.46,666.0
83.66,-0.01,15:28:49:111,17.41,666.0
83.92,0.59,15:28:49:240,20.46,666.0
83.87,0.57,15:28:49:358,19.75,666.0
83.93,0.62,15:28:49:480,18.56,666.0
83.99,0.59,15:28:49:596,18.43,666.0
84.0,0.66,15:28:49:717,18.3,666.0
83.84,0.66,15:28:49:832,18.49,666.0
83.74,0.74,15:28:49:959,18.39,666.0
83.61,0.8,15:28:50:079,18.84,666.0
83.55,0.79,15:28:50:192,15.35,666.0
83.43,0.69,15:28:50:322,16.04,666.0
83.25,0.67,15:28:50:448,18.14,666.0
83.3,0.72,15:28:50:564,18.4,666.0
83.32,0.56,15:28:50:692,18.45,666.0
83.29,0.74,15:28:50:813,18.42,666.0
83.24,0.65,15:28:50:933,17.72,666.0
83.23,0.53,15:28:51:061,19.31,666.0
83.25,0.5,15:28:51:170,18.56,666.0
83.33,0.49,15:28:51:279,18.93,666.0
83.25,0.57,15:28:51:391,20.27,666.0
83.15,0.34,15:28:51:498,20.95,666.0
83.41,0.47,15:28:51:604,20.83,666.0
84.73,0.93,15:28:51:713,19.44,666.0
84.95,1.41,15:28:51:820,20.52,666.0
85.06,1.5,15:28:51:932,20.97,666.0
85.12,1.76,15:28:52:044,18.15,666.0
85.07,1.75,15:28:52:153,18.5,666.0
84.49,1.65,15:28:52:273,19.47,666.0
84.04,1.62,15:28:52:389,20.21,666.0
84.05,1.53,15:28:52:492,19.6,666.0
84.11,1.41,15:28:52:604,19.49,666.0
84.22,1.44,15:28:52:713,20.97,666.0
84.33,1.47,15:28:52:821,20.84,666.0
84.34,1.41,15:28:52:940,20.09,666.0
